TT,AHU2_CCV-AHU2-Percentage,AHU2_DSP-AHU2-inch,AHU2_DSPSP-AHU2-inch,AHU2_MAT-AHU2-degree Fahrenheit,AHU2_MaxDMP-AHU2-Percentage,AHU2_RAT-AHU2-degree Fahrenheit,AHU2_RHV-AHU2-Percentage,AHU2_SAT-AHU2-degree Fahrenheit,AHU2_SATSP-AHU2-degree Fahrenheit,AHU2_SFC-AHU2-No Unit,AHU2_SFS-AHU2-No Unit,AHU2_SupCFM-AHU2-cubic foot per minute,AHU2_SupVFD-AHU2-No Unit,
Tue  Apr 15 17:30:00  CDT,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.81  ( OK ),29.58  ( OK ),74.01  ( OK ),0.00  ( OK ),56.69  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8424.09  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 17:45:00  CDT,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),53.68  ( OK ),31.47  ( OK ),74.01  ( OK ),0.00  ( OK ),56.74  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9495.99  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 18:00:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.47  ( OK ),37.36  ( OK ),74.00  ( OK ),0.00  ( OK ),56.66  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8920.15  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 18:15:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.87  ( OK ),34.55  ( OK ),73.97  ( OK ),0.00  ( OK ),56.11  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9127.13  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 18:30:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.29  ( OK ),31.45  ( OK ),73.96  ( OK ),0.00  ( OK ),56.13  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9302.58  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 18:45:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.24  ( OK ),39.12  ( OK ),73.92  ( OK ),0.00  ( OK ),56.59  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8885.20  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 19:00:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.78  ( OK ),39.19  ( OK ),73.95  ( OK ),0.00  ( OK ),56.40  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9076.12  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 19:15:00  CDT,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),53.70  ( OK ),33.77  ( OK ),73.96  ( OK ),0.00  ( OK ),55.93  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9202.82  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 19:30:00  CDT,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.75  ( OK ),41.58  ( OK ),73.95  ( OK ),0.00  ( OK ),56.76  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7542.09  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 19:45:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.18  ( OK ),40.16  ( OK ),74.01  ( OK ),0.00  ( OK ),57.68  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7240.85  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 20:00:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.89  ( OK ),41.28  ( OK ),74.07  ( OK ),0.00  ( OK ),57.59  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7073.74  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 20:15:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.47  ( OK ),34.66  ( OK ),74.09  ( OK ),0.00  ( OK ),57.08  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7106.50  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 20:30:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.33  ( OK ),39.15  ( OK ),74.10  ( OK ),0.00  ( OK ),57.20  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),6972.19  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 20:45:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.72  ( OK ),36.17  ( OK ),74.11  ( OK ),0.00  ( OK ),57.04  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),6930.69  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 21:00:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.12  ( OK ),36.56  ( OK ),74.09  ( OK ),0.00  ( OK ),57.04  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),6776.80  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 21:15:00  CDT,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),52.98  ( OK ),32.22  ( OK ),74.07  ( OK ),0.00  ( OK ),57.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),6705.71  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 21:30:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.40  ( OK ),36.46  ( OK ),74.05  ( OK ),0.00  ( OK ),57.12  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7284.35  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 21:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.86  ( OK ),0.00  ( OK ),74.78  ( OK ),0.00  ( OK ),58.17  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 22:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.94  ( OK ),0.00  ( OK ),75.52  ( OK ),0.00  ( OK ),59.33  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 22:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),57.43  ( OK ),0.00  ( OK ),75.58  ( OK ),0.00  ( OK ),59.98  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 22:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),57.93  ( OK ),0.00  ( OK ),75.46  ( OK ),0.00  ( OK ),60.37  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 22:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.84  ( OK ),0.00  ( OK ),75.40  ( OK ),99.99  ( OK ),60.98  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 23:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),105.09  ( OK ),0.00  ( OK ),77.14  ( OK ),99.99  ( OK ),64.71  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 23:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),114.39  ( OK ),0.00  ( OK ),78.64  ( OK ),99.99  ( OK ),69.55  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 23:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),118.07  ( OK ),0.00  ( OK ),79.21  ( OK ),99.99  ( OK ),74.63  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Tue  Apr 15 23:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),118.57  ( OK ),0.00  ( OK ),78.15  ( OK ),99.99  ( OK ),79.94  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 00:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),115.31  ( OK ),0.00  ( OK ),75.21  ( OK ),99.99  ( OK ),86.83  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 00:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),111.54  ( OK ),0.00  ( OK ),72.60  ( OK ),99.99  ( OK ),94.22  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 00:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),107.68  ( OK ),0.00  ( OK ),71.55  ( OK ),99.99  ( OK ),103.58  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 00:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),102.60  ( OK ),0.00  ( OK ),70.48  ( OK ),99.99  ( OK ),115.93  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 01:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),100.36  ( OK ),0.00  ( OK ),69.85  ( OK ),99.99  ( OK ),124.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 01:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),98.00  ( OK ),0.00  ( OK ),69.41  ( OK ),99.99  ( OK ),130.34  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 01:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),97.04  ( OK ),0.00  ( OK ),69.11  ( OK ),99.99  ( OK ),135.09  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 01:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.82  ( OK ),0.00  ( OK ),68.93  ( OK ),99.99  ( OK ),139.27  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 02:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),95.30  ( OK ),0.00  ( OK ),68.86  ( OK ),99.99  ( OK ),141.82  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 02:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.20  ( OK ),0.00  ( OK ),68.89  ( OK ),99.99  ( OK ),143.97  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 02:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.30  ( OK ),0.00  ( OK ),68.91  ( OK ),99.99  ( OK ),145.10  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 02:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.77  ( OK ),0.00  ( OK ),69.12  ( OK ),99.99  ( OK ),145.95  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 03:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),94.83  ( OK ),0.00  ( OK ),69.28  ( OK ),99.99  ( OK ),146.58  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 03:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.90  ( OK ),0.00  ( OK ),69.10  ( OK ),99.99  ( OK ),147.24  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 03:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),93.22  ( OK ),0.00  ( OK ),69.24  ( OK ),99.99  ( OK ),147.65  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 03:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.40  ( OK ),0.00  ( OK ),69.25  ( OK ),99.99  ( OK ),148.17  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 04:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),91.72  ( OK ),0.00  ( OK ),69.25  ( OK ),99.99  ( OK ),148.15  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 04:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),92.14  ( OK ),0.00  ( OK ),69.45  ( OK ),99.99  ( OK ),148.38  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 04:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),91.80  ( OK ),0.00  ( OK ),69.55  ( OK ),99.99  ( OK ),148.56  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 04:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),91.46  ( OK ),0.00  ( OK ),69.56  ( OK ),99.99  ( OK ),148.60  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 05:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),91.89  ( OK ),0.00  ( OK ),69.70  ( OK ),99.99  ( OK ),148.66  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 05:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),88.12  ( OK ),0.00  ( OK ),68.66  ( OK ),99.99  ( OK ),149.04  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 05:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.25  ( OK ),0.00  ( OK ),67.64  ( OK ),99.99  ( OK ),148.89  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 05:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),87.14  ( OK ),0.00  ( OK ),67.34  ( OK ),99.99  ( OK ),148.81  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 06:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),86.41  ( OK ),0.00  ( OK ),67.18  ( OK ),99.99  ( OK ),148.74  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 06:15:00  CDT,0.00  ( OK ),1.23  ( OK ),1.50  ( OK ),51.79  ( OK ),26.07  ( OK ),78.48  ( OK ),0.00  ( OK ),60.67  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21565.48  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 06:30:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.57  ( OK ),21.40  ( OK ),75.51  ( OK ),0.00  ( OK ),56.06  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20739.68  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 06:45:00  CDT,0.00  ( OK ),1.68  ( OK ),1.50  ( OK ),54.05  ( OK ),18.61  ( OK ),74.07  ( OK ),0.00  ( OK ),56.86  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15950.11  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 07:00:00  CDT,0.00  ( OK ),1.65  ( OK ),1.50  ( OK ),54.40  ( OK ),22.27  ( OK ),73.82  ( OK ),0.00  ( OK ),57.16  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),13592.87  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 07:15:00  CDT,0.00  ( OK ),1.60  ( OK ),1.50  ( OK ),55.05  ( OK ),30.05  ( OK ),73.85  ( OK ),0.00  ( OK ),57.54  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),11917.19  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 07:30:00  CDT,0.00  ( OK ),1.57  ( OK ),1.50  ( OK ),53.86  ( OK ),29.81  ( OK ),74.08  ( OK ),0.00  ( OK ),56.91  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10370.62  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 07:45:00  CDT,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),54.54  ( OK ),33.01  ( OK ),74.37  ( OK ),0.00  ( OK ),56.71  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9077.29  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 08:00:00  CDT,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.52  ( OK ),37.93  ( OK ),74.62  ( OK ),0.00  ( OK ),57.10  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8555.51  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 08:15:00  CDT,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),53.94  ( OK ),36.83  ( OK ),74.77  ( OK ),0.00  ( OK ),57.00  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8514.92  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 08:30:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.06  ( OK ),36.84  ( OK ),74.96  ( OK ),0.00  ( OK ),56.93  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8229.38  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 08:45:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.27  ( OK ),40.06  ( OK ),75.07  ( OK ),0.00  ( OK ),57.17  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7807.34  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 09:00:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.96  ( OK ),40.95  ( OK ),75.17  ( OK ),0.00  ( OK ),57.40  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7656.03  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 09:15:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.91  ( OK ),38.99  ( OK ),75.23  ( OK ),0.00  ( OK ),57.19  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7684.66  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 09:30:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.61  ( OK ),35.79  ( OK ),75.22  ( OK ),0.00  ( OK ),57.14  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7521.94  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 09:45:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.28  ( OK ),40.88  ( OK ),75.19  ( OK ),0.00  ( OK ),57.35  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7662.43  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 10:00:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.17  ( OK ),42.90  ( OK ),75.23  ( OK ),0.00  ( OK ),57.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7345.47  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 10:15:00  CDT,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),54.12  ( OK ),40.99  ( OK ),75.22  ( OK ),0.00  ( OK ),56.88  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8339.23  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 10:30:00  CDT,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.92  ( OK ),46.00  ( OK ),75.19  ( OK ),0.00  ( OK ),57.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8439.48  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 10:45:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.02  ( OK ),45.12  ( OK ),75.19  ( OK ),0.00  ( OK ),56.92  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8746.92  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 11:00:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.39  ( OK ),48.00  ( OK ),75.16  ( OK ),0.00  ( OK ),57.09  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8945.13  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 11:15:00  CDT,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),54.14  ( OK ),49.40  ( OK ),75.19  ( OK ),0.00  ( OK ),56.93  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9262.83  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 11:30:00  CDT,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),53.75  ( OK ),40.51  ( OK ),75.15  ( OK ),0.00  ( OK ),55.87  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10364.04  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 11:45:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.46  ( OK ),46.29  ( OK ),75.03  ( OK ),0.00  ( OK ),56.75  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10552.50  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 12:00:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.37  ( OK ),49.47  ( OK ),75.06  ( OK ),0.00  ( OK ),56.42  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10495.97  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 12:15:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.85  ( OK ),49.20  ( OK ),75.06  ( OK ),0.00  ( OK ),56.15  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10585.73  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 12:30:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.25  ( OK ),48.99  ( OK ),75.08  ( OK ),0.00  ( OK ),56.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10629.88  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 12:45:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.02  ( OK ),50.00  ( OK ),75.10  ( OK ),0.00  ( OK ),56.25  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10612.30  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 13:00:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.20  ( OK ),52.61  ( OK ),75.16  ( OK ),0.00  ( OK ),56.26  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10467.73  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 13:15:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.01  ( OK ),53.09  ( OK ),75.17  ( OK ),0.00  ( OK ),56.23  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10708.43  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 13:30:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.19  ( OK ),52.58  ( OK ),75.24  ( OK ),0.00  ( OK ),55.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10472.90  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 13:45:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.37  ( OK ),55.82  ( OK ),75.24  ( OK ),0.00  ( OK ),56.20  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10825.21  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 14:00:00  CDT,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.03  ( OK ),55.51  ( OK ),75.31  ( OK ),0.00  ( OK ),56.06  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10811.27  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 14:15:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.28  ( OK ),58.07  ( OK ),75.40  ( OK ),0.00  ( OK ),56.24  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10724.76  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 14:30:00  CDT,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.01  ( OK ),57.90  ( OK ),75.51  ( OK ),0.00  ( OK ),55.94  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10215.88  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 14:45:00  CDT,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.00  ( OK ),59.42  ( OK ),75.50  ( OK ),0.00  ( OK ),56.06  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10643.56  ( OK ),0.00  ( Interpolated ),
Wed  Apr 16 15:00:00  CDT,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.28  ( OK ),63.97  ( OK ),75.63  ( OK ),0.00  ( OK ),56.30  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),10334.21  ( OK ),0.00  ( Interpolated ),
