TT,AHU1_CCV-AHU1-Percentage,AHU1_DSP-AHU1-inch,AHU1_DSPSP-AHU1-inch,AHU1_MAT-AHU1-degree Fahrenheit,AHU1_MaxDMP-AHU1-Percentage,AHU1_RAT-AHU1-degree Fahrenheit,AHU1_SAT-AHU1-degree Fahrenheit,AHU1_SATSP-AHU1-degree Fahrenheit,AHU1_SFC-AHU1-No Unit,AHU1_SFS-AHU1-No Unit,AHU1_SupCFM-AHU1-cubic foot per minute,AHU1_SupVFD-AHU1-Percentage,AHU1_RHV-AHU1-Percentage
Mon  May 12 07:45:00  CDT,49.99  ( OK ),0.60  ( OK ),1.50  ( OK ),69.89  ( OK ),100.00  ( OK ),75.19  ( OK ),62.95  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),35456.36  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 08:00:00  CDT,49.99  ( OK ),0.60  ( OK ),1.50  ( OK ),70.84  ( OK ),100.00  ( OK ),75.23  ( OK ),63.48  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),35234.64  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 08:15:00  CDT,49.99  ( OK ),0.58  ( OK ),1.50  ( OK ),72.08  ( OK ),0.00  ( OK ),73.88  ( OK ),61.49  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34253.40  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 08:30:00  CDT,49.99  ( OK ),0.60  ( OK ),1.50  ( OK ),72.15  ( OK ),0.00  ( OK ),73.72  ( OK ),61.21  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34265.02  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 08:45:00  CDT,49.99  ( OK ),0.59  ( OK ),1.50  ( OK ),72.39  ( OK ),0.00  ( OK ),73.66  ( OK ),61.28  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34284.89  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 09:00:00  CDT,49.99  ( OK ),0.58  ( OK ),1.50  ( OK ),72.66  ( OK ),0.00  ( OK ),73.66  ( OK ),61.51  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34437.59  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 09:15:00  CDT,49.99  ( OK ),0.58  ( OK ),1.50  ( OK ),72.69  ( OK ),0.00  ( OK ),73.62  ( OK ),61.51  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34420.64  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 09:30:00  CDT,49.99  ( OK ),0.58  ( OK ),1.50  ( OK ),72.84  ( OK ),0.00  ( OK ),73.64  ( OK ),61.44  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34415.52  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 09:45:00  CDT,49.99  ( OK ),0.59  ( OK ),1.50  ( OK ),73.00  ( OK ),0.00  ( OK ),73.72  ( OK ),61.57  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34448.83  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 10:00:00  CDT,49.99  ( OK ),0.62  ( OK ),1.50  ( OK ),72.90  ( OK ),0.00  ( OK ),73.69  ( OK ),61.50  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34577.87  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 10:15:00  CDT,49.99  ( OK ),0.62  ( OK ),1.50  ( OK ),73.29  ( OK ),0.00  ( OK ),73.73  ( OK ),61.81  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34510.95  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 10:30:00  CDT,49.99  ( OK ),0.60  ( OK ),1.50  ( OK ),73.64  ( OK ),0.00  ( OK ),73.77  ( OK ),61.99  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34364.26  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 10:45:00  CDT,49.99  ( OK ),0.61  ( OK ),1.50  ( OK ),74.08  ( OK ),0.00  ( OK ),73.87  ( OK ),62.21  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34317.06  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 11:00:00  CDT,49.99  ( OK ),0.60  ( OK ),1.50  ( OK ),73.56  ( OK ),0.00  ( OK ),73.82  ( OK ),61.66  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34418.11  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 11:15:00  CDT,49.99  ( OK ),0.67  ( OK ),1.50  ( OK ),73.35  ( OK ),0.00  ( OK ),73.72  ( OK ),61.45  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),33724.37  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 11:30:00  CDT,49.99  ( OK ),0.74  ( OK ),1.50  ( OK ),73.56  ( OK ),0.00  ( OK ),73.68  ( OK ),61.66  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32837.08  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 11:45:00  CDT,100.00  ( OK ),1.02  ( OK ),1.50  ( OK ),73.42  ( OK ),0.00  ( OK ),73.27  ( OK ),57.74  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),31620.90  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 12:00:00  CDT,100.00  ( OK ),1.20  ( OK ),1.50  ( OK ),73.55  ( OK ),0.00  ( OK ),72.70  ( OK ),57.14  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),30131.40  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 12:15:00  CDT,100.00  ( OK ),1.34  ( OK ),1.50  ( OK ),73.28  ( OK ),0.00  ( OK ),72.58  ( OK ),56.91  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),29172.17  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 12:30:00  CDT,100.00  ( OK ),1.58  ( OK ),1.50  ( OK ),73.17  ( OK ),0.00  ( OK ),72.57  ( OK ),56.24  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),26642.71  ( OK ),97.38  ( OK ),0.00  ( OK )
Mon  May 12 12:45:00  CDT,99.92  ( OK ),1.61  ( OK ),1.50  ( OK ),73.51  ( OK ),0.00  ( OK ),72.55  ( OK ),55.98  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),25192.59  ( OK ),93.60  ( OK ),0.00  ( OK )
Mon  May 12 13:00:00  CDT,93.67  ( OK ),1.61  ( OK ),1.50  ( OK ),73.66  ( OK ),0.00  ( OK ),72.54  ( OK ),55.67  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),23742.31  ( OK ),89.80  ( OK ),0.00  ( OK )
Mon  May 12 13:15:00  CDT,78.28  ( OK ),1.61  ( OK ),1.50  ( OK ),73.73  ( OK ),0.00  ( OK ),72.56  ( OK ),55.32  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),22327.12  ( OK ),85.72  ( OK ),0.00  ( OK )
Mon  May 12 13:30:00  CDT,70.92  ( OK ),1.57  ( OK ),1.50  ( OK ),73.76  ( OK ),0.00  ( OK ),72.66  ( OK ),55.68  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21580.00  ( OK ),83.25  ( OK ),0.00  ( OK )
Mon  May 12 13:45:00  CDT,65.80  ( OK ),1.53  ( OK ),1.50  ( OK ),74.05  ( OK ),0.00  ( OK ),72.70  ( OK ),55.80  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21465.24  ( OK ),81.67  ( OK ),0.00  ( OK )
Mon  May 12 14:00:00  CDT,60.66  ( OK ),1.56  ( OK ),1.50  ( OK ),73.79  ( OK ),0.00  ( OK ),72.75  ( OK ),55.68  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),20557.10  ( OK ),79.67  ( OK ),0.00  ( OK )
Mon  May 12 14:15:00  CDT,55.65  ( OK ),1.55  ( OK ),1.50  ( OK ),73.75  ( OK ),0.00  ( OK ),72.80  ( OK ),55.89  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19841.34  ( OK ),77.31  ( OK ),0.00  ( OK )
Mon  May 12 14:30:00  CDT,56.36  ( OK ),1.52  ( OK ),1.50  ( OK ),74.32  ( OK ),0.00  ( OK ),72.84  ( OK ),55.99  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19707.28  ( OK ),76.18  ( OK ),0.00  ( OK )
Mon  May 12 14:45:00  CDT,56.07  ( OK ),1.55  ( OK ),1.50  ( OK ),74.38  ( OK ),0.00  ( OK ),72.86  ( OK ),55.85  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),19124.43  ( OK ),75.03  ( OK ),0.00  ( OK )
Mon  May 12 15:00:00  CDT,53.90  ( OK ),1.56  ( OK ),1.50  ( OK ),74.64  ( OK ),0.00  ( OK ),72.88  ( OK ),55.83  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),18904.69  ( OK ),74.28  ( OK ),0.00  ( OK )
Mon  May 12 15:15:00  CDT,48.79  ( OK ),1.64  ( OK ),1.50  ( OK ),74.42  ( OK ),0.00  ( OK ),72.86  ( OK ),55.73  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16854.18  ( OK ),70.69  ( OK ),0.00  ( OK )
Mon  May 12 15:30:00  CDT,46.48  ( OK ),1.52  ( OK ),1.50  ( OK ),74.63  ( OK ),0.00  ( OK ),72.87  ( OK ),56.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17388.21  ( OK ),69.28  ( OK ),0.00  ( OK )
Mon  May 12 15:45:00  CDT,44.24  ( OK ),1.54  ( OK ),1.50  ( OK ),74.65  ( OK ),0.00  ( OK ),72.82  ( OK ),55.85  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),16671.79  ( OK ),68.16  ( OK ),0.00  ( OK )
Mon  May 12 16:00:00  CDT,40.31  ( OK ),1.56  ( OK ),1.50  ( OK ),74.26  ( OK ),0.00  ( OK ),72.79  ( OK ),55.89  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15474.88  ( OK ),65.57  ( OK ),0.00  ( OK )
Mon  May 12 16:15:00  CDT,39.78  ( OK ),1.54  ( OK ),1.50  ( OK ),74.47  ( OK ),0.00  ( OK ),72.86  ( OK ),56.05  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15138.40  ( OK ),64.09  ( OK ),0.00  ( OK )
Mon  May 12 16:30:00  CDT,40.47  ( OK ),1.52  ( OK ),1.50  ( OK ),74.53  ( OK ),0.00  ( OK ),72.86  ( OK ),56.00  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14742.47  ( OK ),63.52  ( OK ),0.00  ( OK )
Mon  May 12 16:45:00  CDT,37.44  ( OK ),1.53  ( OK ),1.50  ( OK ),74.59  ( OK ),0.00  ( OK ),72.87  ( OK ),55.86  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14212.19  ( OK ),62.40  ( OK ),0.00  ( OK )
Mon  May 12 17:00:00  CDT,38.84  ( OK ),1.49  ( OK ),1.50  ( OK ),74.60  ( OK ),0.00  ( OK ),72.90  ( OK ),56.08  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14525.64  ( OK ),62.72  ( OK ),0.00  ( OK )
Mon  May 12 17:15:00  CDT,44.80  ( OK ),1.46  ( OK ),1.50  ( OK ),74.53  ( OK ),0.00  ( OK ),72.89  ( OK ),56.31  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15322.18  ( OK ),64.25  ( OK ),0.00  ( OK )
Mon  May 12 17:30:00  CDT,44.90  ( OK ),1.50  ( OK ),1.50  ( OK ),75.01  ( OK ),0.00  ( OK ),72.90  ( OK ),56.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15011.31  ( OK ),64.03  ( OK ),0.00  ( OK )
Mon  May 12 17:45:00  CDT,40.15  ( OK ),1.53  ( OK ),1.50  ( OK ),74.45  ( OK ),0.00  ( OK ),72.99  ( OK ),55.67  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14378.81  ( OK ),62.72  ( OK ),0.00  ( OK )
Mon  May 12 18:00:00  CDT,37.26  ( OK ),1.52  ( OK ),1.50  ( OK ),74.50  ( OK ),0.00  ( OK ),73.06  ( OK ),55.88  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14194.78  ( OK ),62.28  ( OK ),0.00  ( OK )
Mon  May 12 18:15:00  CDT,42.12  ( OK ),1.46  ( OK ),1.50  ( OK ),74.60  ( OK ),0.00  ( OK ),73.11  ( OK ),56.43  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15046.92  ( OK ),63.36  ( OK ),0.00  ( OK )
Mon  May 12 18:30:00  CDT,40.35  ( OK ),1.47  ( OK ),1.50  ( OK ),74.36  ( OK ),0.00  ( OK ),73.10  ( OK ),55.82  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),15194.15  ( OK ),64.38  ( OK ),0.00  ( OK )
Mon  May 12 18:45:00  CDT,37.13  ( OK ),1.55  ( OK ),1.50  ( OK ),74.13  ( OK ),0.00  ( OK ),73.08  ( OK ),55.71  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),14204.36  ( OK ),62.86  ( OK ),0.00  ( OK )
Mon  May 12 19:00:00  CDT,35.38  ( OK ),1.53  ( OK ),1.50  ( OK ),74.09  ( OK ),0.00  ( OK ),73.11  ( OK ),55.93  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),13978.77  ( OK ),61.41  ( OK ),0.00  ( OK )
Mon  May 12 19:15:00  CDT,35.93  ( OK ),1.50  ( OK ),1.50  ( OK ),73.98  ( OK ),0.00  ( OK ),73.16  ( OK ),56.07  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),13615.23  ( OK ),60.61  ( OK ),0.00  ( OK )
Mon  May 12 19:30:00  CDT,85.64  ( OK ),1.53  ( OK ),1.50  ( OK ),73.83  ( OK ),0.00  ( OK ),73.14  ( OK ),61.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),13451.56  ( OK ),60.07  ( OK ),0.00  ( OK )
Mon  May 12 19:45:00  CDT,100.00  ( OK ),1.32  ( OK ),1.50  ( OK ),74.10  ( OK ),0.00  ( OK ),73.44  ( OK ),69.72  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),17706.64  ( OK ),67.48  ( OK ),0.00  ( OK )
Mon  May 12 20:00:00  CDT,100.00  ( OK ),1.26  ( OK ),1.50  ( OK ),74.37  ( OK ),0.00  ( OK ),73.81  ( OK ),73.87  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),21395.74  ( OK ),75.42  ( OK ),0.00  ( OK )
Mon  May 12 20:15:00  CDT,100.00  ( OK ),1.18  ( OK ),1.50  ( OK ),74.68  ( OK ),0.00  ( OK ),74.41  ( OK ),77.15  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),26729.67  ( OK ),87.11  ( OK ),0.00  ( OK )
Mon  May 12 20:30:00  CDT,100.00  ( OK ),1.19  ( OK ),1.50  ( OK ),75.10  ( OK ),0.00  ( OK ),75.20  ( OK ),78.17  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),31091.72  ( OK ),99.06  ( OK ),0.00  ( OK )
Mon  May 12 20:45:00  CDT,100.00  ( OK ),1.10  ( OK ),1.50  ( OK ),75.33  ( OK ),0.00  ( OK ),75.74  ( OK ),78.40  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),31571.80  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 21:00:00  CDT,100.00  ( OK ),1.05  ( OK ),1.50  ( OK ),75.35  ( OK ),0.00  ( OK ),76.05  ( OK ),78.42  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),31863.92  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 21:15:00  CDT,100.00  ( OK ),1.02  ( OK ),1.50  ( OK ),75.44  ( OK ),0.00  ( OK ),76.27  ( OK ),78.52  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),31878.98  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 21:30:00  CDT,100.00  ( OK ),0.97  ( OK ),1.50  ( OK ),75.52  ( OK ),0.00  ( OK ),76.43  ( OK ),78.62  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32310.77  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 21:45:00  CDT,100.00  ( OK ),0.86  ( OK ),1.50  ( OK ),75.48  ( OK ),0.00  ( OK ),76.55  ( OK ),78.61  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32717.99  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 22:00:00  CDT,100.00  ( OK ),0.85  ( OK ),1.50  ( OK ),75.50  ( OK ),0.00  ( OK ),76.69  ( OK ),78.66  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32749.17  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 22:15:00  CDT,100.00  ( OK ),0.86  ( OK ),1.50  ( OK ),75.49  ( OK ),0.00  ( OK ),76.77  ( OK ),78.66  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32652.97  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 22:30:00  CDT,100.00  ( OK ),0.88  ( OK ),1.50  ( OK ),75.33  ( OK ),0.00  ( OK ),76.82  ( OK ),78.53  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32830.71  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 22:45:00  CDT,100.00  ( OK ),0.87  ( OK ),1.50  ( OK ),75.30  ( OK ),0.00  ( OK ),76.84  ( OK ),78.51  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32828.31  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 23:00:00  CDT,100.00  ( OK ),0.89  ( OK ),1.50  ( OK ),75.39  ( OK ),0.00  ( OK ),76.91  ( OK ),78.58  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32578.87  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 23:15:00  CDT,100.00  ( OK ),0.86  ( OK ),1.50  ( OK ),75.34  ( OK ),0.00  ( OK ),76.96  ( OK ),78.57  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),32743.66  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 23:30:00  CDT,100.00  ( OK ),0.83  ( OK ),1.50  ( OK ),72.21  ( OK ),0.00  ( OK ),76.75  ( OK ),75.62  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),33083.18  ( OK ),99.99  ( OK ),0.00  ( OK )
Mon  May 12 23:45:00  CDT,100.00  ( OK ),0.80  ( OK ),1.50  ( OK ),71.66  ( OK ),0.00  ( OK ),76.26  ( OK ),74.91  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),33255.32  ( OK ),99.99  ( OK ),0.00  ( OK )
Tue  May 13 00:00:00  CDT,100.00  ( OK ),0.76  ( OK ),1.50  ( OK ),66.03  ( OK ),100.00  ( OK ),76.75  ( OK ),69.39  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34529.33  ( OK ),99.99  ( OK ),0.00  ( OK )
Tue  May 13 00:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.41  ( OK ),0.00  ( OK ),77.13  ( OK ),69.50  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 00:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),68.16  ( OK ),0.00  ( OK ),77.47  ( OK ),70.65  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 00:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),68.56  ( OK ),0.00  ( OK ),77.58  ( OK ),71.16  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 01:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),68.85  ( OK ),0.00  ( OK ),77.54  ( OK ),71.54  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 01:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.07  ( OK ),0.00  ( OK ),77.47  ( OK ),71.79  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 01:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.17  ( OK ),0.00  ( OK ),77.44  ( OK ),71.93  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 01:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.27  ( OK ),0.00  ( OK ),77.44  ( OK ),71.91  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 02:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.33  ( OK ),0.00  ( OK ),77.42  ( OK ),71.90  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 02:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.36  ( OK ),0.00  ( OK ),77.28  ( OK ),71.78  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 02:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.38  ( OK ),0.00  ( OK ),77.17  ( OK ),71.74  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 02:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.40  ( OK ),0.00  ( OK ),77.17  ( OK ),71.72  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 03:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.41  ( OK ),0.00  ( OK ),77.08  ( OK ),71.68  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 03:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.40  ( OK ),0.00  ( OK ),77.08  ( OK ),71.71  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 03:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.40  ( OK ),0.00  ( OK ),77.15  ( OK ),71.87  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 03:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.40  ( OK ),0.00  ( OK ),77.03  ( OK ),71.72  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 04:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.42  ( OK ),0.00  ( OK ),76.68  ( OK ),71.49  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 04:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.44  ( OK ),0.00  ( OK ),76.89  ( OK ),71.85  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 04:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.43  ( OK ),0.00  ( OK ),76.94  ( OK ),72.04  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 04:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.42  ( OK ),0.00  ( OK ),76.99  ( OK ),71.84  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 05:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.44  ( OK ),0.00  ( OK ),76.93  ( OK ),71.87  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 05:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.32  ( OK ),0.00  ( OK ),76.14  ( OK ),70.96  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 05:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.33  ( OK ),0.00  ( OK ),75.39  ( OK ),70.81  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 05:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.30  ( OK ),0.00  ( OK ),75.21  ( OK ),70.76  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 06:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.27  ( OK ),0.00  ( OK ),75.03  ( OK ),70.72  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK )
Tue  May 13 06:15:00  CDT,100.00  ( OK ),0.55  ( OK ),1.50  ( OK ),65.37  ( OK ),100.00  ( OK ),75.52  ( OK ),68.36  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),34600.85  ( OK ),97.17  ( OK ),0.00  ( OK )
