TT,AHU5_CCV-AHU5-Percentage,AHU5_DSP-AHU5-inch,AHU5_DSPSP-AHU5-inch,AHU5_MAT-AHU5-degree Fahrenheit,AHU5_PHT-AHU5-degree Fahrenheit,AHU5_MaxDMP-AHU5-Percentage,AHU5_RAT-AHU5-degree Fahrenheit,AHU5_RHV-AHU5-Percentage,AHU5_SAT-AHU5-degree Fahrenheit,AHU5_SFC-AHU5-No Unit,AHU5_SFS-AHU5-No Unit,AHU5_SupCFM-AHU5-cubic foot per minute,AHU5_SupVFD-AHU5-Percentage,AHU5_SATSP-AHU5-degree Fahrenheit
Thu  Apr 10 17:15:00  CDT,100.00  ( OK ),1.52  ( OK ),1.50  ( OK ),63.65  ( OK ),75.67  ( OK ),100.00  ( OK ),76.23  ( OK ),100.00  ( OK ),65.63  ( OK ),1.00  ( OK ),1.00  ( OK ),17184.85  ( OK ),63.35  ( OK ),57.00  ( Overridden )
Thu  Apr 10 17:30:00  CDT,100.00  ( OK ),1.44  ( OK ),1.50  ( OK ),63.68  ( OK ),75.67  ( OK ),100.00  ( OK ),76.20  ( OK ),100.00  ( OK ),65.69  ( OK ),1.00  ( OK ),1.00  ( OK ),18684.75  ( OK ),64.43  ( OK ),57.00  ( Overridden )
Thu  Apr 10 17:45:00  CDT,100.00  ( OK ),1.52  ( OK ),1.50  ( OK ),63.38  ( OK ),75.67  ( OK ),100.00  ( OK ),76.15  ( OK ),0.00  ( OK ),65.36  ( OK ),1.00  ( OK ),1.00  ( OK ),17729.33  ( OK ),63.40  ( OK ),57.00  ( Overridden )
Thu  Apr 10 18:00:00  CDT,100.00  ( OK ),1.50  ( OK ),1.50  ( OK ),63.23  ( OK ),75.67  ( OK ),100.00  ( OK ),76.07  ( OK ),0.00  ( OK ),65.24  ( OK ),1.00  ( OK ),1.00  ( OK ),17340.26  ( OK ),63.10  ( OK ),57.00  ( Overridden )
Thu  Apr 10 18:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),64.61  ( OK ),75.67  ( OK ),0.00  ( OK ),75.40  ( OK ),0.00  ( OK ),65.75  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 18:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),64.26  ( OK ),75.67  ( OK ),0.00  ( OK ),74.27  ( OK ),0.00  ( OK ),66.25  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 18:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.74  ( OK ),75.67  ( OK ),0.00  ( OK ),73.91  ( OK ),0.00  ( Fault ),66.35  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 19:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.06  ( OK ),75.67  ( OK ),0.00  ( OK ),73.91  ( OK ),0.00  ( OK ),66.30  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 19:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.21  ( OK ),75.67  ( OK ),0.00  ( OK ),73.93  ( OK ),0.00  ( Fault ),66.19  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 19:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.94  ( OK ),75.67  ( OK ),0.00  ( OK ),73.89  ( OK ),0.00  ( OK ),66.26  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 19:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.51  ( OK ),75.67  ( OK ),0.00  ( OK ),73.79  ( OK ),0.00  ( OK ),66.11  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 20:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.12  ( OK ),75.67  ( OK ),0.00  ( OK ),73.72  ( OK ),0.00  ( OK ),65.93  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 20:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.76  ( OK ),75.67  ( OK ),0.00  ( OK ),73.54  ( OK ),0.00  ( OK ),65.81  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 20:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.19  ( OK ),75.67  ( OK ),0.00  ( OK ),73.34  ( OK ),100.00  ( OK ),65.68  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 20:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.73  ( OK ),75.67  ( Fault ),0.00  ( OK ),73.09  ( OK ),100.00  ( OK ),65.49  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 21:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.35  ( OK ),75.67  ( OK ),0.00  ( OK ),72.83  ( OK ),0.00  ( OK ),65.36  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 21:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.66  ( OK ),75.67  ( OK ),0.00  ( OK ),72.75  ( OK ),0.00  ( OK ),65.39  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 21:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.48  ( OK ),75.67  ( OK ),0.00  ( OK ),72.72  ( OK ),0.00  ( OK ),65.29  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 21:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.46  ( OK ),75.67  ( OK ),0.00  ( OK ),72.64  ( OK ),0.00  ( OK ),65.22  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 22:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),59.13  ( OK ),75.67  ( OK ),0.00  ( OK ),72.52  ( OK ),0.00  ( Fault ),65.10  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 22:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.95  ( OK ),75.67  ( OK ),0.00  ( OK ),73.09  ( OK ),0.00  ( OK ),65.02  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 22:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.58  ( OK ),75.67  ( OK ),0.00  ( OK ),73.15  ( OK ),0.00  ( Fault ),64.89  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 22:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),58.17  ( OK ),75.67  ( OK ),0.00  ( OK ),73.11  ( OK ),0.00  ( OK ),64.75  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 23:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),57.52  ( OK ),75.67  ( OK ),0.00  ( OK ),72.99  ( OK ),0.00  ( OK ),64.49  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 23:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),57.11  ( OK ),75.67  ( OK ),0.00  ( OK ),72.95  ( OK ),0.00  ( OK ),64.27  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 23:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.81  ( OK ),75.67  ( OK ),0.00  ( OK ),72.84  ( OK ),0.00  ( OK ),64.03  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Thu  Apr 10 23:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.81  ( OK ),75.67  ( OK ),0.00  ( OK ),72.83  ( OK ),100.00  ( OK ),63.88  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 00:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.68  ( OK ),75.67  ( OK ),0.00  ( OK ),72.92  ( OK ),100.00  ( OK ),63.69  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 00:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.39  ( OK ),75.67  ( OK ),0.00  ( OK ),72.76  ( OK ),0.00  ( OK ),63.48  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 00:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.32  ( OK ),75.67  ( OK ),0.00  ( OK ),72.74  ( OK ),0.00  ( OK ),63.32  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 00:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.43  ( OK ),75.67  ( OK ),0.00  ( OK ),72.81  ( OK ),0.00  ( OK ),63.22  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 01:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.68  ( OK ),75.67  ( OK ),0.00  ( OK ),72.91  ( OK ),0.00  ( OK ),63.15  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 01:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.92  ( OK ),75.67  ( Fault ),0.00  ( OK ),73.09  ( OK ),0.00  ( Fault ),63.08  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 01:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.93  ( OK ),75.67  ( OK ),0.00  ( OK ),73.14  ( OK ),0.00  ( OK ),62.95  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 01:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.91  ( OK ),75.67  ( OK ),0.00  ( OK ),73.20  ( OK ),0.00  ( Fault ),62.88  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 02:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.81  ( OK ),75.67  ( OK ),0.00  ( OK ),73.19  ( OK ),0.00  ( OK ),62.80  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 02:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.71  ( OK ),75.67  ( OK ),0.00  ( OK ),73.18  ( OK ),0.00  ( OK ),62.70  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 02:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.67  ( OK ),75.67  ( OK ),0.00  ( OK ),73.17  ( OK ),0.00  ( OK ),62.63  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 02:45:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.63  ( OK ),75.67  ( OK ),0.00  ( OK ),73.19  ( OK ),0.00  ( OK ),62.56  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 03:00:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.56  ( OK ),75.67  ( OK ),0.00  ( OK ),73.21  ( OK ),100.00  ( OK ),62.50  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 03:15:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.52  ( OK ),75.67  ( OK ),0.00  ( OK ),73.12  ( OK ),100.00  ( OK ),62.43  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
Fri  Apr 11 03:30:00  CDT,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),56.50  ( OK ),75.67  ( OK ),0.00  ( OK ),73.09  ( OK ),0.00  ( OK ),62.37  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),57.00  ( Overridden )
