TT,AHU3_CCV-AHU3-Percentage,AHU3_DSP-AHU3-inch,AHU3_DSPSP-AHU3-inch,AHU3_MAT-AHU3-degree Fahrenheit,AHU3_MaxDMP-AHU3-Percentage,AHU3_RAT-AHU3-degree Fahrenheit,AHU3_RHV-AHU3-Percentage,AHU3_SAT-AHU3-degree Fahrenheit,AHU3_SATSP-AHU3-degree Fahrenheit,AHU3_SFC-AHU3-No Unit,AHU3_SFS-AHU3-No Unit,AHU3_SupCFM-AHU3-cubic foot per minute,
Sun  Mar 02 17:15:00  CST,0.00  ( OK ),,,86.23  ( OK ),0.00  ( OK ),59.56  ( OK ),100.00  ( OK ),124.91  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 17:30:00  CST,0.00  ( OK ),,,84.64  ( OK ),0.00  ( OK ),59.60  ( OK ),100.00  ( OK ),128.02  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 17:45:00  CST,0.00  ( OK ),,,85.11  ( OK ),0.00  ( OK ),59.88  ( OK ),100.00  ( OK ),130.29  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 18:00:00  CST,0.00  ( OK ),,,86.33  ( OK ),0.00  ( OK ),59.62  ( OK ),100.00  ( OK ),132.34  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 18:15:00  CST,0.00  ( OK ),,,86.36  ( OK ),0.00  ( OK ),58.84  ( OK ),100.00  ( OK ),134.06  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 18:30:00  CST,0.00  ( OK ),,,86.02  ( OK ),0.00  ( OK ),57.64  ( OK ),100.00  ( OK ),136.00  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 18:45:00  CST,0.00  ( OK ),,,86.33  ( OK ),0.00  ( OK ),57.43  ( OK ),100.00  ( OK ),137.40  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 19:00:00  CST,0.00  ( OK ),,,86.21  ( OK ),0.00  ( OK ),57.44  ( OK ),100.00  ( OK ),137.10  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 19:15:00  CST,0.00  ( OK ),,,86.08  ( OK ),0.00  ( OK ),56.67  ( OK ),100.00  ( OK ),137.28  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 19:30:00  CST,0.00  ( OK ),,,86.47  ( OK ),0.00  ( OK ),56.33  ( OK ),100.00  ( OK ),137.66  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 19:45:00  CST,0.00  ( OK ),,,85.86  ( OK ),0.00  ( OK ),56.49  ( OK ),100.00  ( OK ),137.91  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 20:00:00  CST,0.00  ( OK ),,,86.46  ( OK ),0.00  ( OK ),56.23  ( OK ),100.00  ( OK ),138.09  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 20:15:00  CST,0.00  ( OK ),,,86.59  ( OK ),0.00  ( OK ),56.67  ( OK ),100.00  ( OK ),138.23  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 20:30:00  CST,0.00  ( Down ),,,86.05  ( Down ),0.00  ( Down ),56.18  ( Down ),100.00  ( Down ),138.48  ( Down ),,0.00  ( Down ),0.00  ( Down ),,
Sun  Mar 02 20:45:00  CST,0.00  ( OK ),,,85.87  ( OK ),0.00  ( OK ),55.94  ( OK ),100.00  ( OK ),138.73  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 21:00:00  CST,0.00  ( OK ),,,86.22  ( OK ),0.00  ( OK ),55.80  ( OK ),100.00  ( OK ),138.87  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 21:15:00  CST,0.00  ( OK ),,,85.20  ( OK ),0.00  ( OK ),55.67  ( OK ),100.00  ( OK ),138.97  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 21:30:00  CST,0.00  ( OK ),,,86.44  ( OK ),0.00  ( OK ),55.38  ( OK ),100.00  ( OK ),138.99  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 21:45:00  CST,0.00  ( OK ),,,85.53  ( OK ),0.00  ( OK ),55.36  ( OK ),100.00  ( OK ),139.15  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 22:00:00  CST,0.00  ( OK ),,,85.69  ( OK ),0.00  ( OK ),55.58  ( OK ),100.00  ( OK ),139.18  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 22:15:00  CST,0.00  ( OK ),,,85.97  ( OK ),0.00  ( OK ),55.37  ( OK ),100.00  ( OK ),139.29  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 22:30:00  CST,0.00  ( OK ),,,85.35  ( OK ),0.00  ( OK ),55.33  ( OK ),100.00  ( OK ),139.40  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 22:45:00  CST,0.00  ( OK ),,,85.55  ( OK ),0.00  ( OK ),55.39  ( OK ),100.00  ( OK ),139.44  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 23:00:00  CST,0.00  ( Down ),,,86.18  ( Down ),0.00  ( Down ),55.23  ( Down ),100.00  ( Down ),139.36  ( Down ),,0.00  ( Down ),0.00  ( Down ),,
Sun  Mar 02 23:15:00  CST,0.00  ( OK ),,,85.87  ( OK ),0.00  ( OK ),54.75  ( OK ),100.00  ( OK ),139.57  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 23:30:00  CST,0.00  ( OK ),,,85.37  ( OK ),0.00  ( OK ),54.57  ( OK ),100.00  ( OK ),139.75  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Sun  Mar 02 23:45:00  CST,0.00  ( OK ),,,84.91  ( OK ),0.00  ( OK ),55.19  ( OK ),100.00  ( OK ),139.74  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 00:00:00  CST,0.00  ( OK ),,,84.27  ( OK ),0.00  ( OK ),54.65  ( OK ),100.00  ( OK ),139.87  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 00:15:00  CST,0.00  ( OK ),,,84.78  ( OK ),0.00  ( OK ),54.51  ( OK ),100.00  ( OK ),139.93  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 00:30:00  CST,0.00  ( OK ),,,84.96  ( OK ),0.00  ( OK ),54.48  ( OK ),100.00  ( OK ),140.01  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 00:45:00  CST,0.00  ( OK ),,,84.94  ( OK ),0.00  ( OK ),54.88  ( OK ),100.00  ( OK ),139.95  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 01:00:00  CST,0.00  ( OK ),,,84.39  ( OK ),0.00  ( OK ),55.26  ( OK ),100.00  ( OK ),139.88  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 01:15:00  CST,0.00  ( OK ),,,85.03  ( OK ),0.00  ( OK ),55.27  ( OK ),100.00  ( OK ),139.80  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 01:30:00  CST,0.00  ( Down ),,,84.79  ( Down ),0.00  ( Down ),55.37  ( Down ),100.00  ( Down ),139.89  ( Down ),,0.00  ( Down ),0.00  ( Down ),,
Mon  Mar 03 01:45:00  CST,0.00  ( OK ),,,84.47  ( OK ),0.00  ( OK ),55.78  ( OK ),100.00  ( OK ),139.88  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 02:00:00  CST,0.00  ( OK ),,,84.14  ( OK ),0.00  ( OK ),55.30  ( OK ),100.00  ( OK ),139.98  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 02:15:00  CST,0.00  ( OK ),,,84.53  ( OK ),0.00  ( OK ),54.88  ( OK ),100.00  ( OK ),139.97  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 02:30:00  CST,0.00  ( OK ),,,83.78  ( OK ),0.00  ( OK ),55.40  ( OK ),100.00  ( OK ),139.96  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 02:45:00  CST,0.00  ( OK ),,,84.29  ( OK ),0.00  ( OK ),54.56  ( OK ),100.00  ( OK ),140.22  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 03:00:00  CST,0.00  ( OK ),,,84.15  ( OK ),0.00  ( OK ),53.74  ( OK ),100.00  ( OK ),140.22  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 03:15:00  CST,0.00  ( OK ),,,83.94  ( OK ),0.00  ( OK ),53.53  ( OK ),100.00  ( OK ),140.32  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 03:30:00  CST,0.00  ( OK ),,,83.90  ( OK ),0.00  ( OK ),53.18  ( OK ),100.00  ( OK ),140.38  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 03:45:00  CST,0.00  ( OK ),,,83.84  ( OK ),0.00  ( OK ),53.06  ( OK ),100.00  ( OK ),140.51  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 04:00:00  CST,0.00  ( OK ),,,83.56  ( OK ),0.00  ( OK ),53.31  ( OK ),100.00  ( OK ),140.52  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 04:15:00  CST,0.00  ( OK ),,,83.37  ( OK ),0.00  ( OK ),53.52  ( OK ),100.00  ( OK ),140.57  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 04:30:00  CST,0.00  ( OK ),,,83.13  ( OK ),0.00  ( OK ),53.39  ( OK ),100.00  ( OK ),140.47  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 04:45:00  CST,0.00  ( OK ),,,83.66  ( OK ),0.00  ( OK ),53.17  ( OK ),100.00  ( OK ),140.46  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 05:00:00  CST,0.00  ( OK ),,,83.59  ( OK ),0.00  ( OK ),53.13  ( OK ),100.00  ( OK ),140.54  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 05:15:00  CST,0.00  ( OK ),,,83.79  ( OK ),0.00  ( OK ),52.58  ( OK ),100.00  ( OK ),140.60  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 05:30:00  CST,0.00  ( OK ),,,83.67  ( OK ),0.00  ( OK ),51.90  ( OK ),100.00  ( OK ),140.84  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 05:45:00  CST,0.00  ( OK ),,,83.05  ( OK ),0.00  ( OK ),52.35  ( OK ),100.00  ( OK ),140.83  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 06:00:00  CST,0.00  ( OK ),,,82.60  ( OK ),0.00  ( OK ),52.51  ( OK ),100.00  ( OK ),140.79  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 06:15:00  CST,0.00  ( OK ),,,66.14  ( OK ),0.00  ( OK ),75.83  ( OK ),0.00  ( OK ),77.49  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 06:30:00  CST,0.00  ( OK ),,,62.64  ( OK ),0.00  ( OK ),72.24  ( OK ),0.00  ( OK ),66.21  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 06:45:00  CST,0.00  ( Down ),,,62.09  ( Down ),0.00  ( Down ),71.67  ( Down ),0.00  ( Down ),65.35  ( Down ),,1.00  ( Down ),1.00  ( Down ),,
Mon  Mar 03 07:00:00  CST,0.00  ( OK ),,,62.83  ( OK ),0.00  ( OK ),71.36  ( OK ),0.00  ( OK ),77.02  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 07:15:00  CST,0.00  ( OK ),,,62.89  ( OK ),0.00  ( OK ),71.83  ( OK ),3.68  ( OK ),72.53  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 07:30:00  CST,0.00  ( OK ),,,63.47  ( OK ),0.00  ( OK ),71.92  ( OK ),0.00  ( OK ),77.28  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 07:45:00  CST,0.00  ( OK ),,,63.68  ( OK ),0.00  ( OK ),72.09  ( OK ),0.00  ( OK ),77.91  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 08:00:00  CST,0.00  ( OK ),,,63.50  ( OK ),0.00  ( OK ),72.01  ( OK ),0.00  ( OK ),73.71  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 08:15:00  CST,0.00  ( OK ),,,63.45  ( OK ),0.00  ( OK ),72.11  ( OK ),14.00  ( OK ),70.58  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 08:30:00  CST,0.00  ( OK ),,,63.97  ( OK ),0.00  ( OK ),72.28  ( OK ),0.00  ( OK ),77.89  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 08:45:00  CST,0.00  ( OK ),,,64.23  ( OK ),0.00  ( OK ),72.15  ( OK ),0.00  ( OK ),78.05  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 09:00:00  CST,0.00  ( Down ),,,63.55  ( Down ),0.00  ( Down ),72.27  ( Down ),0.00  ( Down ),73.22  ( Down ),,1.00  ( Down ),1.00  ( Down ),,
Mon  Mar 03 09:15:00  CST,0.00  ( OK ),,,63.79  ( OK ),0.00  ( OK ),72.53  ( OK ),0.05  ( OK ),72.54  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 09:30:00  CST,0.00  ( OK ),,,63.39  ( OK ),0.00  ( OK ),72.46  ( OK ),14.34  ( OK ),70.30  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 09:45:00  CST,0.00  ( OK ),,,63.80  ( OK ),0.00  ( OK ),72.50  ( OK ),0.00  ( OK ),76.13  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 10:00:00  CST,0.00  ( OK ),,,64.32  ( OK ),0.00  ( OK ),72.52  ( OK ),0.00  ( OK ),78.70  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 10:15:00  CST,0.00  ( OK ),,,64.72  ( OK ),0.00  ( OK ),72.61  ( OK ),0.00  ( OK ),78.42  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 10:30:00  CST,0.00  ( OK ),,,65.00  ( OK ),0.00  ( OK ),72.77  ( OK ),0.00  ( OK ),77.46  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 10:45:00  CST,0.00  ( OK ),,,65.33  ( OK ),0.00  ( OK ),72.97  ( OK ),0.00  ( OK ),76.80  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 11:00:00  CST,0.00  ( OK ),,,65.33  ( OK ),0.00  ( OK ),73.13  ( OK ),0.00  ( OK ),76.48  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 11:15:00  CST,0.00  ( Down ),,,65.19  ( Down ),0.00  ( Down ),73.12  ( Down ),12.84  ( Down ),71.18  ( Down ),,1.00  ( Down ),1.00  ( Down ),,
Mon  Mar 03 11:30:00  CST,0.00  ( OK ),,,65.34  ( OK ),0.00  ( OK ),73.19  ( OK ),0.00  ( OK ),75.88  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 11:45:00  CST,0.00  ( OK ),,,65.09  ( OK ),0.00  ( OK ),73.08  ( OK ),0.00  ( OK ),75.15  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 12:00:00  CST,0.00  ( OK ),,,65.19  ( OK ),0.00  ( OK ),73.08  ( OK ),0.00  ( OK ),74.59  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 12:15:00  CST,0.00  ( OK ),,,65.21  ( OK ),0.00  ( OK ),73.08  ( OK ),0.00  ( OK ),73.84  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 12:30:00  CST,0.00  ( OK ),,,65.13  ( OK ),0.00  ( OK ),73.00  ( OK ),0.00  ( OK ),72.93  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 12:45:00  CST,0.00  ( OK ),,,65.07  ( OK ),0.00  ( OK ),73.06  ( OK ),2.34  ( OK ),72.20  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 13:00:00  CST,0.00  ( OK ),,,65.07  ( OK ),0.00  ( OK ),73.04  ( OK ),9.40  ( OK ),71.27  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 13:15:00  CST,0.00  ( OK ),,,65.15  ( OK ),0.00  ( OK ),73.19  ( OK ),11.22  ( OK ),70.97  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 13:30:00  CST,0.00  ( OK ),,,65.51  ( OK ),0.00  ( OK ),73.43  ( OK ),10.72  ( OK ),71.06  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 13:45:00  CST,0.00  ( Down ),,,65.65  ( Down ),0.00  ( Down ),73.46  ( Down ),0.00  ( Down ),72.93  ( Down ),,1.00  ( Down ),1.00  ( Down ),,
Mon  Mar 03 14:00:00  CST,0.00  ( OK ),,,65.76  ( OK ),0.00  ( OK ),73.77  ( OK ),7.46  ( OK ),71.49  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 14:15:00  CST,0.00  ( OK ),,,65.46  ( OK ),0.00  ( OK ),73.74  ( OK ),10.70  ( OK ),71.14  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 14:30:00  CST,0.00  ( OK ),,,65.68  ( OK ),0.00  ( OK ),73.69  ( OK ),11.68  ( OK ),71.10  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 14:45:00  CST,0.00  ( OK ),,,65.86  ( OK ),0.00  ( OK ),73.73  ( OK ),12.20  ( OK ),71.07  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 15:00:00  CST,0.00  ( OK ),,,65.55  ( OK ),0.00  ( OK ),73.57  ( OK ),12.84  ( OK ),70.94  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 15:15:00  CST,0.00  ( OK ),,,65.79  ( OK ),0.00  ( OK ),73.62  ( OK ),12.30  ( OK ),71.00  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 15:30:00  CST,0.00  ( OK ),,,65.76  ( OK ),0.00  ( OK ),73.53  ( OK ),11.16  ( OK ),71.09  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 15:45:00  CST,0.00  ( OK ),,,66.05  ( OK ),0.00  ( OK ),73.57  ( OK ),5.05  ( OK ),72.00  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 16:00:00  CST,0.00  ( OK ),,,66.13  ( OK ),0.00  ( OK ),73.57  ( OK ),1.03  ( OK ),72.67  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 16:15:00  CST,0.00  ( OK ),,,66.12  ( OK ),0.00  ( OK ),73.41  ( OK ),0.08  ( OK ),73.04  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 16:30:00  CST,0.00  ( OK ),,,66.23  ( OK ),0.00  ( OK ),73.40  ( OK ),0.00  ( OK ),73.93  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 16:45:00  CST,0.00  ( OK ),,,65.97  ( OK ),0.00  ( OK ),73.24  ( OK ),0.00  ( OK ),74.30  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 17:00:00  CST,0.00  ( OK ),,,65.76  ( OK ),0.00  ( OK ),73.06  ( OK ),0.00  ( OK ),74.40  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 17:15:00  CST,0.00  ( OK ),,,65.32  ( OK ),0.00  ( OK ),72.86  ( OK ),0.00  ( OK ),74.46  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 17:30:00  CST,0.00  ( OK ),,,65.04  ( OK ),0.00  ( OK ),72.68  ( OK ),0.00  ( OK ),73.37  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 17:45:00  CST,0.00  ( OK ),,,65.15  ( OK ),0.00  ( OK ),72.57  ( OK ),2.80  ( OK ),72.22  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 18:00:00  CST,0.00  ( OK ),,,64.81  ( OK ),0.00  ( OK ),72.56  ( OK ),7.20  ( OK ),71.34  ( OK ),,1.00  ( OK ),1.00  ( OK ),,
Mon  Mar 03 18:15:00  CST,0.00  ( OK ),,,75.63  ( OK ),0.00  ( OK ),68.56  ( OK ),100.00  ( OK ),82.80  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 18:30:00  CST,0.00  ( OK ),,,77.86  ( OK ),0.00  ( OK ),62.79  ( OK ),100.00  ( OK ),96.08  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 18:45:00  CST,0.00  ( OK ),,,79.20  ( OK ),0.00  ( OK ),59.73  ( OK ),100.00  ( OK ),107.04  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 19:00:00  CST,0.00  ( OK ),,,78.88  ( OK ),0.00  ( OK ),58.07  ( OK ),100.00  ( OK ),112.55  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 19:15:00  CST,0.00  ( OK ),,,78.01  ( OK ),0.00  ( OK ),56.56  ( OK ),100.00  ( OK ),115.81  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 19:30:00  CST,0.00  ( OK ),,,79.27  ( OK ),0.00  ( OK ),56.19  ( OK ),100.00  ( OK ),119.95  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 19:45:00  CST,0.00  ( OK ),,,80.15  ( OK ),0.00  ( OK ),55.61  ( OK ),100.00  ( OK ),123.78  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 20:00:00  CST,0.00  ( OK ),,,79.78  ( OK ),0.00  ( OK ),55.09  ( OK ),100.00  ( OK ),127.61  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 20:15:00  CST,0.00  ( OK ),,,80.21  ( OK ),0.00  ( OK ),54.77  ( OK ),100.00  ( OK ),130.99  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 20:30:00  CST,0.00  ( OK ),,,80.18  ( OK ),0.00  ( OK ),54.44  ( OK ),100.00  ( OK ),133.83  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 20:45:00  CST,0.00  ( OK ),,,80.27  ( OK ),0.00  ( OK ),54.02  ( OK ),100.00  ( OK ),135.96  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 21:00:00  CST,0.00  ( OK ),,,80.91  ( OK ),0.00  ( OK ),53.88  ( OK ),100.00  ( OK ),137.83  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 21:15:00  CST,0.00  ( OK ),,,80.67  ( OK ),0.00  ( OK ),53.90  ( OK ),100.00  ( OK ),137.80  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 21:30:00  CST,0.00  ( OK ),,,81.64  ( OK ),0.00  ( OK ),54.03  ( OK ),100.00  ( OK ),138.03  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 21:45:00  CST,0.00  ( OK ),,,82.06  ( OK ),0.00  ( OK ),54.14  ( OK ),100.00  ( OK ),138.40  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 22:00:00  CST,0.00  ( OK ),,,81.77  ( OK ),0.00  ( OK ),54.22  ( OK ),100.00  ( OK ),138.83  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 22:15:00  CST,0.00  ( OK ),,,88.01  ( OK ),0.00  ( OK ),55.64  ( OK ),100.00  ( OK ),138.09  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 22:30:00  CST,0.00  ( OK ),,,89.55  ( OK ),0.00  ( OK ),56.48  ( OK ),100.00  ( OK ),137.95  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 22:45:00  CST,0.00  ( OK ),,,90.23  ( OK ),0.00  ( OK ),56.86  ( OK ),100.00  ( OK ),137.92  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 23:00:00  CST,0.00  ( OK ),,,89.63  ( OK ),0.00  ( OK ),56.61  ( OK ),100.00  ( OK ),138.22  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 23:15:00  CST,0.00  ( OK ),,,91.01  ( OK ),0.00  ( OK ),57.10  ( OK ),100.00  ( OK ),138.16  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 23:30:00  CST,0.00  ( OK ),,,91.29  ( OK ),0.00  ( OK ),57.29  ( OK ),100.00  ( OK ),138.19  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Mon  Mar 03 23:45:00  CST,0.00  ( OK ),,,91.27  ( OK ),0.00  ( OK ),57.48  ( OK ),100.00  ( OK ),138.31  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 00:00:00  CST,0.00  ( OK ),,,90.54  ( OK ),0.00  ( OK ),57.04  ( OK ),100.00  ( OK ),138.46  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 00:15:00  CST,0.00  ( OK ),,,91.02  ( OK ),0.00  ( OK ),57.33  ( OK ),100.00  ( OK ),138.37  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 00:30:00  CST,0.00  ( OK ),,,91.03  ( OK ),0.00  ( OK ),57.18  ( OK ),100.00  ( OK ),138.47  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 00:45:00  CST,0.00  ( OK ),,,91.28  ( OK ),0.00  ( OK ),57.26  ( OK ),100.00  ( OK ),138.47  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 01:00:00  CST,0.00  ( OK ),,,91.42  ( OK ),0.00  ( OK ),57.32  ( OK ),100.00  ( OK ),138.60  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 01:15:00  CST,0.00  ( OK ),,,91.66  ( OK ),0.00  ( OK ),57.39  ( OK ),100.00  ( OK ),138.64  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 01:30:00  CST,0.00  ( OK ),,,91.87  ( OK ),0.00  ( OK ),57.53  ( OK ),100.00  ( OK ),138.75  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 01:45:00  CST,0.00  ( OK ),,,90.87  ( OK ),0.00  ( OK ),57.12  ( OK ),100.00  ( OK ),138.90  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
Tue  Mar 04 02:00:00  CST,0.00  ( OK ),,,91.58  ( OK ),0.00  ( OK ),57.37  ( OK ),100.00  ( OK ),138.78  ( OK ),,0.00  ( OK ),0.00  ( OK ),,
