TT,AHU6_CCV-AHU6-Percentage,AHU6_DSP-AHU6-inch,AHU6_DSPSP-AHU6-inch,AHU6_MAT-AHU6-degree Fahrenheit,AHU6_MaxDMP-AHU6-Percentage,AHU6_RAT-AHU6-degree Fahrenheit,AHU6_SAT-AHU6-degree Fahrenheit,AHU6_SATSP-AHU6-degree Fahrenheit,AHU6_SFC-AHU6-No Unit,AHU6_SFS-AHU6-No Unit,AHU6_SupCFM-AHU6-cubic foot per minute,AHU6_SupVFD-AHU6-Percentage,
Sat  Feb 22 00:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),60.50  ( OK ),0.00  ( OK ),70.96  ( OK ),73.76  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 00:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),61.43  ( OK ),0.00  ( OK ),70.87  ( OK ),73.79  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 00:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),62.31  ( OK ),0.00  ( OK ),70.82  ( OK ),73.73  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 00:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.23  ( OK ),0.00  ( OK ),70.79  ( OK ),74.07  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 01:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),63.84  ( OK ),0.00  ( OK ),70.70  ( OK ),74.57  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 01:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),64.46  ( OK ),0.00  ( OK ),70.67  ( OK ),74.80  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 01:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),65.08  ( OK ),0.00  ( OK ),70.66  ( OK ),75.23  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 01:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),65.68  ( OK ),0.00  ( OK ),70.60  ( OK ),76.01  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 02:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),66.15  ( OK ),0.00  ( OK ),70.58  ( OK ),76.45  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 02:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),66.65  ( OK ),0.00  ( OK ),70.56  ( OK ),76.92  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 02:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.15  ( OK ),0.00  ( OK ),70.52  ( OK ),77.39  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 02:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),67.58  ( OK ),0.00  ( OK ),70.51  ( OK ),77.44  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 03:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),68.00  ( OK ),0.00  ( OK ),70.51  ( OK ),77.52  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 03:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),68.46  ( OK ),0.00  ( OK ),70.51  ( OK ),77.71  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 03:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),68.77  ( OK ),0.00  ( OK ),70.51  ( OK ),77.40  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 03:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.08  ( OK ),0.00  ( OK ),70.49  ( OK ),77.00  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 04:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.37  ( OK ),0.00  ( OK ),70.48  ( OK ),76.93  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 04:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.57  ( OK ),0.00  ( OK ),70.46  ( OK ),77.17  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 04:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),69.85  ( OK ),0.00  ( OK ),70.44  ( OK ),77.81  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 04:45:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.06  ( OK ),0.00  ( OK ),70.44  ( OK ),77.96  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 05:00:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.30  ( OK ),0.00  ( OK ),70.42  ( OK ),77.70  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 05:15:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.47  ( OK ),0.00  ( OK ),70.40  ( OK ),77.42  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 05:30:00  CST,0.00  ( OK ),0.00  ( OK ),1.50  ( OK ),70.62  ( OK ),0.00  ( OK ),70.40  ( OK ),77.19  ( OK ),56.00  ( Overridden ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),0.00  ( OK ),
Sat  Feb 22 05:45:00  CST,0.00  ( OK ),1.24  ( OK ),1.50  ( OK ),53.32  ( OK ),53.52  ( OK ),72.34  ( OK ),56.24  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5021.78  ( OK ),59.40  ( OK ),
Sat  Feb 22 06:00:00  CST,0.00  ( OK ),1.29  ( OK ),1.50  ( OK ),54.13  ( OK ),53.52  ( OK ),73.06  ( OK ),57.34  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5844.01  ( OK ),63.74  ( OK ),
Sat  Feb 22 06:15:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),54.29  ( OK ),55.37  ( OK ),73.32  ( OK ),57.32  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4740.41  ( OK ),63.55  ( OK ),
Sat  Feb 22 06:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.00  ( OK ),54.53  ( OK ),73.52  ( OK ),57.04  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),4539.84  ( OK ),63.25  ( OK ),
Sat  Feb 22 06:45:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.61  ( OK ),59.46  ( OK ),73.59  ( OK ),57.43  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3457.32  ( OK ),63.13  ( OK ),
Sat  Feb 22 07:00:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),53.87  ( OK ),58.69  ( OK ),73.59  ( OK ),57.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3599.04  ( OK ),62.74  ( OK ),
Sat  Feb 22 07:15:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),52.92  ( OK ),60.73  ( OK ),73.35  ( OK ),58.13  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2658.86  ( OK ),61.64  ( OK ),
Sat  Feb 22 07:30:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),54.30  ( OK ),60.20  ( OK ),72.47  ( OK ),56.64  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3393.45  ( OK ),61.94  ( OK ),
Sat  Feb 22 07:45:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.59  ( OK ),57.69  ( OK ),71.98  ( OK ),57.34  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3918.82  ( OK ),61.86  ( OK ),
Sat  Feb 22 08:00:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.30  ( OK ),57.50  ( OK ),71.72  ( OK ),56.92  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3918.95  ( OK ),61.56  ( OK ),
Sat  Feb 22 08:15:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),54.98  ( OK ),68.72  ( OK ),71.44  ( OK ),58.20  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2311.07  ( OK ),59.93  ( OK ),
Sat  Feb 22 08:30:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.51  ( OK ),65.79  ( OK ),71.30  ( OK ),56.94  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2395.47  ( OK ),59.77  ( OK ),
Sat  Feb 22 08:45:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),52.83  ( OK ),57.15  ( OK ),71.19  ( OK ),56.07  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3613.25  ( OK ),59.87  ( OK ),
Sat  Feb 22 09:00:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),55.36  ( OK ),66.64  ( OK ),71.01  ( OK ),57.74  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2172.30  ( OK ),59.12  ( OK ),
Sat  Feb 22 09:15:00  CST,0.00  ( OK ),1.59  ( OK ),1.50  ( OK ),54.51  ( OK ),77.01  ( OK ),71.20  ( OK ),58.90  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),627.15  ( OK ),58.95  ( OK ),
Sat  Feb 22 09:30:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.89  ( OK ),83.65  ( OK ),71.28  ( OK ),58.50  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),637.40  ( OK ),58.25  ( OK ),
Sat  Feb 22 09:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),50.90  ( OK ),68.64  ( OK ),71.31  ( OK ),57.91  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),864.69  ( OK ),58.33  ( OK ),
Sat  Feb 22 10:00:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.36  ( OK ),72.87  ( OK ),71.28  ( OK ),56.81  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1776.58  ( OK ),57.46  ( OK ),
Sat  Feb 22 10:15:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),55.67  ( OK ),87.35  ( OK ),71.28  ( OK ),57.33  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),338.75  ( OK ),57.91  ( OK ),
Sat  Feb 22 10:30:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.15  ( OK ),83.74  ( OK ),71.28  ( OK ),58.16  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1355.82  ( OK ),57.61  ( OK ),
Sat  Feb 22 10:45:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),53.36  ( OK ),75.69  ( OK ),71.58  ( OK ),57.77  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),628.89  ( OK ),57.54  ( OK ),
Sat  Feb 22 11:00:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.38  ( OK ),72.71  ( OK ),71.71  ( OK ),57.57  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),814.81  ( OK ),57.64  ( OK ),
Sat  Feb 22 11:15:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.99  ( OK ),72.54  ( OK ),71.44  ( OK ),57.58  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),696.63  ( OK ),58.54  ( OK ),
Sat  Feb 22 11:30:00  CST,0.00  ( OK ),1.42  ( OK ),1.50  ( OK ),53.23  ( OK ),73.06  ( OK ),71.30  ( OK ),58.03  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3133.95  ( OK ),58.94  ( OK ),
Sat  Feb 22 11:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.89  ( OK ),74.31  ( OK ),71.17  ( OK ),56.62  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1689.06  ( OK ),58.81  ( OK ),
Sat  Feb 22 12:00:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),53.26  ( OK ),63.34  ( OK ),71.23  ( OK ),56.60  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3110.99  ( OK ),58.72  ( OK ),
Sat  Feb 22 12:15:00  CST,0.00  ( OK ),1.36  ( OK ),1.50  ( OK ),53.46  ( OK ),55.17  ( OK ),71.11  ( OK ),56.33  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5163.93  ( OK ),61.31  ( OK ),
Sat  Feb 22 12:30:00  CST,0.00  ( OK ),1.24  ( OK ),1.50  ( OK ),53.55  ( OK ),51.29  ( OK ),70.88  ( OK ),56.67  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),7422.27  ( OK ),66.26  ( OK ),
Sat  Feb 22 12:45:00  CST,0.00  ( OK ),1.35  ( OK ),1.50  ( OK ),53.86  ( OK ),48.83  ( OK ),70.74  ( OK ),57.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8526.40  ( OK ),69.27  ( OK ),
Sat  Feb 22 13:00:00  CST,0.00  ( OK ),1.28  ( OK ),1.50  ( OK ),54.03  ( OK ),49.61  ( OK ),70.66  ( OK ),57.29  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8604.62  ( OK ),73.46  ( OK ),
Sat  Feb 22 13:15:00  CST,0.00  ( OK ),1.35  ( OK ),1.50  ( OK ),53.98  ( OK ),50.08  ( OK ),70.51  ( OK ),57.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8693.25  ( OK ),75.11  ( OK ),
Sat  Feb 22 13:30:00  CST,0.00  ( OK ),1.46  ( OK ),1.50  ( OK ),53.85  ( OK ),50.38  ( OK ),70.74  ( OK ),57.34  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8302.30  ( OK ),75.44  ( OK ),
Sat  Feb 22 13:45:00  CST,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),53.60  ( OK ),47.34  ( OK ),70.73  ( OK ),57.08  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9270.56  ( OK ),76.14  ( OK ),
Sat  Feb 22 14:00:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),53.94  ( OK ),46.28  ( OK ),70.73  ( OK ),56.99  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9464.56  ( OK ),77.31  ( OK ),
Sat  Feb 22 14:15:00  CST,0.00  ( OK ),1.41  ( OK ),1.50  ( OK ),53.94  ( OK ),46.03  ( OK ),70.53  ( OK ),57.05  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9988.43  ( OK ),79.09  ( OK ),
Sat  Feb 22 14:30:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.16  ( OK ),48.83  ( OK ),70.39  ( OK ),57.64  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),9234.79  ( OK ),78.67  ( OK ),
Sat  Feb 22 14:45:00  CST,0.00  ( OK ),1.60  ( OK ),1.50  ( OK ),54.32  ( OK ),50.95  ( OK ),70.36  ( OK ),57.63  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8198.25  ( OK ),78.54  ( OK ),
Sat  Feb 22 15:00:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),53.85  ( OK ),50.77  ( OK ),70.43  ( OK ),57.38  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),8157.25  ( OK ),77.69  ( OK ),
Sat  Feb 22 15:15:00  CST,0.00  ( OK ),1.61  ( OK ),1.50  ( OK ),54.22  ( OK ),54.16  ( OK ),70.51  ( OK ),57.54  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),6709.61  ( OK ),75.18  ( OK ),
Sat  Feb 22 15:30:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),53.85  ( OK ),52.70  ( OK ),70.51  ( OK ),57.21  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),6901.42  ( OK ),74.31  ( OK ),
Sat  Feb 22 15:45:00  CST,0.00  ( OK ),1.61  ( OK ),1.50  ( OK ),53.94  ( OK ),54.11  ( OK ),70.59  ( OK ),57.22  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),6049.25  ( OK ),72.04  ( OK ),
Sat  Feb 22 16:00:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),54.07  ( OK ),55.55  ( OK ),70.67  ( OK ),57.34  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5790.96  ( OK ),71.20  ( OK ),
Sat  Feb 22 16:15:00  CST,0.00  ( OK ),1.58  ( OK ),1.50  ( OK ),54.17  ( OK ),56.79  ( OK ),70.66  ( OK ),57.33  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),5346.10  ( OK ),69.92  ( OK ),
Sat  Feb 22 16:30:00  CST,0.00  ( OK ),1.64  ( OK ),1.50  ( OK ),54.51  ( OK ),61.44  ( OK ),70.61  ( OK ),57.55  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3843.55  ( OK ),67.36  ( OK ),
Sat  Feb 22 16:45:00  CST,0.00  ( OK ),1.60  ( OK ),1.50  ( OK ),54.14  ( OK ),65.96  ( OK ),70.63  ( OK ),57.74  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2992.59  ( OK ),65.93  ( OK ),
Sat  Feb 22 17:00:00  CST,0.00  ( OK ),1.57  ( OK ),1.50  ( OK ),54.16  ( OK ),69.80  ( OK ),70.65  ( OK ),57.77  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2597.08  ( OK ),64.44  ( OK ),
Sat  Feb 22 17:15:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),54.30  ( OK ),72.99  ( OK ),70.96  ( OK ),57.75  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2021.44  ( OK ),62.91  ( OK ),
Sat  Feb 22 17:30:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.13  ( OK ),72.47  ( OK ),70.96  ( OK ),57.71  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1799.58  ( OK ),62.54  ( OK ),
Sat  Feb 22 17:45:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),52.04  ( OK ),65.11  ( OK ),70.97  ( OK ),57.55  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2583.49  ( OK ),61.47  ( OK ),
Sat  Feb 22 18:00:00  CST,0.00  ( OK ),1.56  ( OK ),1.50  ( OK ),53.95  ( OK ),71.51  ( OK ),70.97  ( OK ),57.26  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1912.77  ( OK ),60.81  ( OK ),
Sat  Feb 22 18:15:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.20  ( OK ),72.07  ( OK ),71.01  ( OK ),57.48  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1340.87  ( OK ),60.86  ( OK ),
Sat  Feb 22 18:30:00  CST,0.00  ( OK ),1.51  ( OK ),1.50  ( OK ),53.75  ( OK ),72.53  ( OK ),71.13  ( OK ),57.75  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1608.51  ( OK ),61.06  ( OK ),
Sat  Feb 22 18:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.75  ( OK ),74.42  ( OK ),71.16  ( OK ),57.91  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1407.61  ( OK ),60.36  ( OK ),
Sat  Feb 22 19:00:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),54.63  ( OK ),77.35  ( OK ),71.14  ( OK ),57.79  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1131.52  ( OK ),60.35  ( OK ),
Sat  Feb 22 19:15:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),53.18  ( OK ),71.99  ( OK ),71.13  ( OK ),57.71  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2515.16  ( OK ),61.02  ( OK ),
Sat  Feb 22 19:30:00  CST,0.00  ( OK ),1.41  ( OK ),1.50  ( OK ),54.12  ( OK ),79.17  ( OK ),71.28  ( OK ),58.02  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),3071.67  ( OK ),61.38  ( OK ),
Sat  Feb 22 19:45:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),53.94  ( OK ),70.32  ( OK ),71.13  ( OK ),57.15  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),473.91  ( OK ),60.38  ( OK ),
Sat  Feb 22 20:00:00  CST,0.00  ( OK ),1.48  ( OK ),1.50  ( OK ),52.82  ( OK ),64.82  ( OK ),70.89  ( OK ),57.15  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2589.41  ( OK ),61.40  ( OK ),
Sat  Feb 22 20:15:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.56  ( OK ),73.89  ( OK ),70.84  ( OK ),57.53  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1467.72  ( OK ),60.66  ( OK ),
Sat  Feb 22 20:30:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),53.65  ( OK ),68.21  ( OK ),70.86  ( OK ),57.20  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2081.18  ( OK ),60.73  ( OK ),
Sat  Feb 22 20:45:00  CST,0.00  ( OK ),1.52  ( OK ),1.50  ( OK ),55.34  ( OK ),75.85  ( OK ),70.84  ( OK ),57.42  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1440.00  ( OK ),60.55  ( OK ),
Sat  Feb 22 21:00:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),53.15  ( OK ),68.15  ( OK ),70.84  ( OK ),57.78  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2142.37  ( OK ),60.02  ( OK ),
Sat  Feb 22 21:15:00  CST,0.00  ( OK ),1.54  ( OK ),1.50  ( OK ),54.13  ( OK ),69.38  ( OK ),70.82  ( OK ),57.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2120.58  ( OK ),59.90  ( OK ),
Sat  Feb 22 21:30:00  CST,0.00  ( OK ),1.45  ( OK ),1.50  ( OK ),54.38  ( OK ),71.07  ( OK ),71.13  ( OK ),57.58  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2032.66  ( OK ),60.42  ( OK ),
Sat  Feb 22 21:45:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.13  ( OK ),70.06  ( OK ),71.46  ( OK ),57.48  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2105.36  ( OK ),59.79  ( OK ),
Sat  Feb 22 22:00:00  CST,0.00  ( OK ),1.47  ( OK ),1.50  ( OK ),54.13  ( OK ),69.86  ( OK ),71.72  ( OK ),57.37  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1814.64  ( OK ),60.20  ( OK ),
Sat  Feb 22 22:15:00  CST,0.00  ( OK ),1.46  ( OK ),1.50  ( OK ),53.75  ( OK ),68.67  ( OK ),71.78  ( OK ),57.54  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2127.26  ( OK ),60.69  ( OK ),
Sat  Feb 22 22:30:00  CST,0.00  ( OK ),1.50  ( OK ),1.50  ( OK ),54.13  ( OK ),69.42  ( OK ),71.86  ( OK ),57.44  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1863.96  ( OK ),59.62  ( OK ),
Sat  Feb 22 22:45:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),53.56  ( OK ),66.06  ( OK ),71.82  ( OK ),57.36  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2139.98  ( OK ),60.74  ( OK ),
Sat  Feb 22 23:00:00  CST,0.00  ( OK ),1.49  ( OK ),1.50  ( OK ),54.23  ( OK ),68.67  ( OK ),71.78  ( OK ),57.42  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1949.85  ( OK ),60.20  ( OK ),
Sat  Feb 22 23:15:00  CST,0.00  ( OK ),1.44  ( OK ),1.50  ( OK ),53.56  ( OK ),65.35  ( OK ),71.94  ( OK ),57.32  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2007.15  ( OK ),59.84  ( OK ),
Sat  Feb 22 23:30:00  CST,0.00  ( OK ),1.55  ( OK ),1.50  ( OK ),53.85  ( OK ),66.46  ( OK ),71.77  ( OK ),57.46  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),2308.61  ( OK ),59.07  ( OK ),
Sat  Feb 22 23:45:00  CST,0.00  ( OK ),1.53  ( OK ),1.50  ( OK ),54.22  ( OK ),69.17  ( OK ),71.62  ( OK ),57.67  ( OK ),56.00  ( Overridden ),1.00  ( OK ),1.00  ( OK ),1332.31  ( OK ),59.32  ( OK ),
