TT,Global_OAH-global-Percentage,Global_OAT-global-degree Fahrenheit,OAWB-global-degree Fahrenheit,
Thu  Jun 26 05:30:00  CDT,87.03  ( OK ),63.21  ( OK ),60.75  ( OK ),
Thu  Jun 26 05:45:00  CDT,87.41  ( OK ),63.13  ( OK ),60.70  ( OK ),
Thu  Jun 26 06:00:00  CDT,87.49  ( OK ),63.35  ( OK ),60.96  ( OK ),
Thu  Jun 26 06:15:00  CDT,87.46  ( OK ),63.21  ( OK ),60.80  ( OK ),
Thu  Jun 26 06:30:00  CDT,87.53  ( OK ),63.11  ( OK ),60.75  ( OK ),
Thu  Jun 26 06:45:00  CDT,87.52  ( OK ),62.89  ( OK ),60.50  ( OK ),
Thu  Jun 26 07:00:00  CDT,87.79  ( OK ),62.89  ( OK ),60.53  ( OK ),
Thu  Jun 26 07:15:00  CDT,87.79  ( OK ),62.86  ( OK ),60.50  ( OK ),
Thu  Jun 26 07:30:00  CDT,87.42  ( OK ),62.94  ( OK ),60.54  ( OK ),
Thu  Jun 26 07:45:00  CDT,87.41  ( OK ),62.86  ( OK ),60.46  ( OK ),
Thu  Jun 26 08:00:00  CDT,87.24  ( OK ),63.04  ( OK ),60.60  ( OK ),
Thu  Jun 26 08:15:00  CDT,87.35  ( OK ),63.11  ( OK ),60.70  ( OK ),
Thu  Jun 26 08:30:00  CDT,87.11  ( OK ),63.31  ( OK ),60.89  ( OK ),
Thu  Jun 26 08:45:00  CDT,87.00  ( OK ),63.51  ( OK ),61.01  ( OK ),
Thu  Jun 26 09:00:00  CDT,86.67  ( OK ),64.04  ( OK ),61.47  ( OK ),
Thu  Jun 26 09:15:00  CDT,86.36  ( OK ),64.33  ( OK ),61.70  ( OK ),
Thu  Jun 26 09:30:00  CDT,86.56  ( OK ),64.26  ( OK ),61.61  ( OK ),
Thu  Jun 26 09:45:00  CDT,86.30  ( OK ),64.66  ( OK ),62.00  ( OK ),
Thu  Jun 26 10:00:00  CDT,85.89  ( OK ),65.13  ( OK ),62.35  ( OK ),
Thu  Jun 26 10:15:00  CDT,85.64  ( OK ),65.76  ( OK ),62.90  ( OK ),
Thu  Jun 26 10:30:00  CDT,84.75  ( OK ),66.45  ( OK ),63.40  ( OK ),
Thu  Jun 26 10:45:00  CDT,84.19  ( OK ),67.28  ( OK ),64.00  ( OK ),
Thu  Jun 26 11:00:00  CDT,83.76  ( OK ),67.66  ( OK ),64.30  ( OK ),
Thu  Jun 26 11:15:00  CDT,83.19  ( OK ),68.78  ( OK ),65.21  ( OK ),
Thu  Jun 26 11:30:00  CDT,82.91  ( OK ),70.21  ( OK ),66.60  ( OK ),
Thu  Jun 26 11:45:00  CDT,82.69  ( OK ),70.74  ( OK ),67.00  ( OK ),
Thu  Jun 26 12:00:00  CDT,82.28  ( OK ),71.72  ( OK ),67.89  ( OK ),
Thu  Jun 26 12:15:00  CDT,82.12  ( OK ),72.25  ( OK ),68.30  ( OK ),
Thu  Jun 26 12:30:00  CDT,81.33  ( OK ),73.23  ( OK ),69.10  ( OK ),
Thu  Jun 26 12:45:00  CDT,80.02  ( OK ),73.99  ( OK ),69.40  ( OK ),
Thu  Jun 26 13:00:00  CDT,80.08  ( OK ),74.39  ( OK ),69.80  ( OK ),
Thu  Jun 26 13:15:00  CDT,81.13  ( OK ),74.75  ( OK ),70.43  ( OK ),
Thu  Jun 26 13:30:00  CDT,80.08  ( OK ),75.93  ( OK ),71.30  ( OK ),
Thu  Jun 26 13:45:00  CDT,78.64  ( OK ),76.76  ( OK ),71.70  ( OK ),
Thu  Jun 26 14:00:00  CDT,75.11  ( OK ),77.33  ( OK ),71.40  ( OK ),
Thu  Jun 26 14:15:00  CDT,78.65  ( OK ),77.74  ( OK ),72.65  ( OK ),
Thu  Jun 26 14:30:00  CDT,77.86  ( OK ),78.56  ( OK ),73.20  ( OK ),
Thu  Jun 26 14:45:00  CDT,76.57  ( OK ),79.23  ( OK ),73.50  ( OK ),
Thu  Jun 26 15:00:00  CDT,75.08  ( OK ),79.30  ( OK ),73.20  ( OK ),
Thu  Jun 26 15:15:00  CDT,75.27  ( OK ),79.81  ( OK ),73.70  ( OK ),
Thu  Jun 26 15:30:00  CDT,74.79  ( OK ),80.22  ( OK ),74.00  ( OK ),
Thu  Jun 26 15:45:00  CDT,73.49  ( OK ),80.41  ( OK ),73.80  ( OK ),
Thu  Jun 26 16:00:00  CDT,73.50  ( OK ),80.69  ( OK ),74.00  ( OK ),
Thu  Jun 26 16:15:00  CDT,71.12  ( OK ),80.98  ( OK ),73.60  ( OK ),
Thu  Jun 26 16:30:00  CDT,71.20  ( OK ),81.28  ( OK ),73.90  ( OK ),
Thu  Jun 26 16:45:00  CDT,70.61  ( OK ),81.64  ( OK ),74.10  ( OK ),
Thu  Jun 26 17:00:00  CDT,65.32  ( OK ),83.96  ( OK ),74.70  ( OK ),
Thu  Jun 26 17:15:00  CDT,59.64  ( OK ),87.12  ( OK ),75.72  ( OK ),
Thu  Jun 26 17:30:00  CDT,58.15  ( OK ),89.08  ( OK ),76.90  ( OK ),
Thu  Jun 26 17:45:00  CDT,56.53  ( OK ),89.70  ( OK ),77.00  ( OK ),
Thu  Jun 26 18:00:00  CDT,58.89  ( OK ),87.50  ( OK ),75.80  ( OK ),
Thu  Jun 26 18:15:00  CDT,61.84  ( OK ),84.73  ( OK ),74.31  ( OK ),
Thu  Jun 26 18:30:00  CDT,66.84  ( OK ),80.92  ( OK ),72.40  ( OK ),
Thu  Jun 26 18:45:00  CDT,69.48  ( OK ),79.26  ( OK ),71.61  ( OK ),
Thu  Jun 26 19:00:00  CDT,70.93  ( OK ),78.02  ( OK ),70.90  ( OK ),
Thu  Jun 26 19:15:00  CDT,70.93  ( OK ),77.83  ( OK ),70.75  ( OK ),
Thu  Jun 26 19:30:00  CDT,71.23  ( OK ),77.84  ( OK ),70.80  ( OK ),
Thu  Jun 26 19:45:00  CDT,73.63  ( OK ),76.27  ( OK ),70.00  ( OK ),
Thu  Jun 26 20:00:00  CDT,75.32  ( OK ),74.69  ( OK ),68.95  ( OK ),
Thu  Jun 26 20:15:00  CDT,76.61  ( OK ),73.48  ( OK ),68.14  ( OK ),
Thu  Jun 26 20:30:00  CDT,77.88  ( OK ),72.47  ( OK ),67.50  ( OK ),
Thu  Jun 26 20:45:00  CDT,78.77  ( OK ),71.55  ( OK ),66.90  ( OK ),
Thu  Jun 26 21:00:00  CDT,79.60  ( OK ),70.74  ( OK ),66.30  ( OK ),
Thu  Jun 26 21:15:00  CDT,80.27  ( OK ),70.21  ( OK ),66.00  ( OK ),
Thu  Jun 26 21:30:00  CDT,80.85  ( OK ),69.63  ( OK ),65.57  ( OK ),
Thu  Jun 26 21:45:00  CDT,81.24  ( OK ),69.40  ( OK ),65.40  ( OK ),
Thu  Jun 26 22:00:00  CDT,81.29  ( OK ),68.97  ( OK ),65.00  ( OK ),
Thu  Jun 26 22:15:00  CDT,81.76  ( OK ),68.57  ( OK ),64.70  ( OK ),
Thu  Jun 26 22:30:00  CDT,82.03  ( OK ),68.34  ( OK ),64.60  ( OK ),
Thu  Jun 26 22:45:00  CDT,82.32  ( OK ),68.07  ( OK ),64.40  ( OK ),
Thu  Jun 26 23:00:00  CDT,82.47  ( OK ),67.83  ( OK ),64.20  ( OK ),
Thu  Jun 26 23:15:00  CDT,82.90  ( OK ),67.45  ( OK ),63.90  ( OK ),
Thu  Jun 26 23:30:00  CDT,83.04  ( OK ),67.09  ( OK ),63.60  ( OK ),
Thu  Jun 26 23:45:00  CDT,83.35  ( OK ),66.88  ( OK ),63.50  ( OK ),
Fri  Jun 27 00:00:00  CDT,83.72  ( OK ),66.53  ( OK ),63.23  ( OK ),
Fri  Jun 27 00:15:00  CDT,83.95  ( OK ),66.36  ( OK ),63.10  ( OK ),
Fri  Jun 27 00:30:00  CDT,84.26  ( OK ),66.16  ( OK ),63.00  ( OK ),
Fri  Jun 27 00:45:00  CDT,84.65  ( OK ),66.07  ( OK ),63.00  ( OK ),
Fri  Jun 27 01:00:00  CDT,84.66  ( OK ),65.98  ( OK ),62.90  ( OK ),
Fri  Jun 27 01:15:00  CDT,84.89  ( OK ),65.88  ( OK ),62.80  ( OK ),
Fri  Jun 27 01:30:00  CDT,84.93  ( OK ),65.81  ( OK ),62.80  ( OK ),
Fri  Jun 27 01:45:00  CDT,84.96  ( OK ),65.70  ( OK ),62.70  ( OK ),
Fri  Jun 27 02:00:00  CDT,85.08  ( OK ),65.50  ( OK ),62.58  ( OK ),
Fri  Jun 27 02:15:00  CDT,85.47  ( OK ),65.16  ( OK ),62.30  ( OK ),
Fri  Jun 27 02:30:00  CDT,85.81  ( OK ),65.19  ( OK ),62.37  ( OK ),
Fri  Jun 27 02:45:00  CDT,85.72  ( OK ),65.25  ( OK ),62.40  ( OK ),
Fri  Jun 27 03:00:00  CDT,85.81  ( OK ),65.36  ( OK ),62.52  ( OK ),
Fri  Jun 27 03:15:00  CDT,85.95  ( OK ),65.25  ( OK ),62.50  ( OK ),
Fri  Jun 27 03:30:00  CDT,86.30  ( OK ),65.19  ( OK ),62.47  ( OK ),
Fri  Jun 27 03:45:00  CDT,86.57  ( OK ),65.06  ( OK ),62.40  ( OK ),
Fri  Jun 27 04:00:00  CDT,86.98  ( OK ),65.00  ( OK ),62.50  ( OK ),
Fri  Jun 27 04:15:00  CDT,87.25  ( OK ),64.98  ( OK ),62.46  ( OK ),
Fri  Jun 27 04:30:00  CDT,87.47  ( OK ),65.07  ( OK ),62.60  ( OK ),
Fri  Jun 27 04:45:00  CDT,87.84  ( OK ),65.16  ( OK ),62.77  ( OK ),
Fri  Jun 27 05:00:00  CDT,87.94  ( OK ),65.21  ( OK ),62.88  ( OK ),
Fri  Jun 27 05:15:00  CDT,88.20  ( OK ),65.28  ( OK ),62.90  ( OK ),
Fri  Jun 27 05:30:00  CDT,88.24  ( OK ),65.36  ( OK ),63.00  ( OK ),
Fri  Jun 27 05:45:00  CDT,88.34  ( OK ),65.38  ( OK ),63.08  ( OK ),
Fri  Jun 27 06:00:00  CDT,88.64  ( OK ),65.43  ( OK ),63.20  ( OK ),
Fri  Jun 27 06:15:00  CDT,88.90  ( OK ),65.41  ( OK ),63.24  ( OK ),
Fri  Jun 27 06:30:00  CDT,89.06  ( OK ),65.46  ( OK ),63.30  ( OK ),
Fri  Jun 27 06:45:00  CDT,89.36  ( OK ),65.75  ( OK ),63.63  ( OK ),
Fri  Jun 27 07:00:00  CDT,89.11  ( OK ),66.22  ( OK ),64.10  ( OK ),
Fri  Jun 27 07:15:00  CDT,88.90  ( OK ),66.88  ( OK ),64.60  ( OK ),
Fri  Jun 27 07:30:00  CDT,88.30  ( OK ),67.84  ( OK ),65.46  ( OK ),
Fri  Jun 27 07:45:00  CDT,87.92  ( OK ),68.56  ( OK ),66.07  ( OK ),
Fri  Jun 27 08:00:00  CDT,87.39  ( OK ),69.77  ( OK ),67.10  ( OK ),
Fri  Jun 27 08:15:00  CDT,85.37  ( OK ),72.76  ( OK ),69.50  ( OK ),
Fri  Jun 27 08:30:00  CDT,83.29  ( OK ),76.26  ( OK ),72.40  ( OK ),
Fri  Jun 27 08:45:00  CDT,80.35  ( OK ),79.22  ( OK ),74.50  ( OK ),
Fri  Jun 27 09:00:00  CDT,80.16  ( OK ),78.88  ( OK ),74.10  ( OK ),
Fri  Jun 27 09:15:00  CDT,80.29  ( OK ),78.52  ( OK ),73.80  ( OK ),
Fri  Jun 27 09:30:00  CDT,80.93  ( OK ),78.66  ( OK ),74.10  ( OK ),
Fri  Jun 27 09:45:00  CDT,80.47  ( OK ),79.28  ( OK ),74.50  ( OK ),
Fri  Jun 27 10:00:00  CDT,80.01  ( OK ),79.75  ( OK ),74.90  ( OK ),
Fri  Jun 27 10:15:00  CDT,79.55  ( OK ),80.37  ( OK ),75.30  ( OK ),
Fri  Jun 27 10:30:00  CDT,79.47  ( OK ),81.15  ( OK ),76.08  ( OK ),
Fri  Jun 27 10:45:00  CDT,77.65  ( OK ),81.89  ( OK ),76.21  ( OK ),
Fri  Jun 27 11:00:00  CDT,75.78  ( OK ),82.58  ( OK ),76.40  ( OK ),
Fri  Jun 27 11:15:00  CDT,75.01  ( OK ),83.39  ( OK ),76.90  ( OK ),
Fri  Jun 27 11:30:00  CDT,73.49  ( OK ),83.91  ( OK ),77.00  ( OK ),
Fri  Jun 27 11:45:00  CDT,71.88  ( OK ),84.47  ( OK ),77.03  ( OK ),
Fri  Jun 27 12:00:00  CDT,69.51  ( OK ),85.59  ( OK ),77.40  ( OK ),
Fri  Jun 27 12:15:00  CDT,68.01  ( OK ),85.90  ( OK ),77.29  ( OK ),
Fri  Jun 27 12:30:00  CDT,66.63  ( OK ),86.45  ( OK ),77.30  ( OK ),
Fri  Jun 27 12:45:00  CDT,67.31  ( OK ),86.40  ( OK ),77.40  ( OK ),
Fri  Jun 27 13:00:00  CDT,66.33  ( OK ),86.87  ( OK ),77.60  ( OK ),
Fri  Jun 27 13:15:00  CDT,64.52  ( OK ),87.27  ( OK ),77.40  ( OK ),
Fri  Jun 27 13:30:00  CDT,65.52  ( OK ),87.55  ( OK ),77.98  ( OK ),
Fri  Jun 27 13:45:00  CDT,64.22  ( OK ),88.61  ( OK ),78.50  ( OK ),
Fri  Jun 27 14:00:00  CDT,62.53  ( OK ),89.00  ( OK ),78.30  ( OK ),
Fri  Jun 27 14:15:00  CDT,63.73  ( OK ),89.11  ( OK ),78.80  ( OK ),
Fri  Jun 27 14:30:00  CDT,62.02  ( OK ),89.70  ( OK ),78.80  ( OK ),
Fri  Jun 27 14:45:00  CDT,61.73  ( OK ),89.43  ( OK ),78.40  ( OK ),
Fri  Jun 27 15:00:00  CDT,62.63  ( OK ),89.88  ( OK ),79.10  ( OK ),
Fri  Jun 27 15:15:00  CDT,63.14  ( OK ),89.45  ( OK ),78.90  ( OK ),
Fri  Jun 27 15:30:00  CDT,62.83  ( OK ),89.16  ( OK ),78.50  ( OK ),
Fri  Jun 27 15:45:00  CDT,63.44  ( OK ),89.87  ( OK ),79.33  ( OK ),
Fri  Jun 27 16:00:00  CDT,60.94  ( OK ),90.09  ( OK ),78.70  ( OK ),
Fri  Jun 27 16:15:00  CDT,62.63  ( OK ),89.88  ( OK ),79.10  ( OK ),
Fri  Jun 27 16:30:00  CDT,61.43  ( OK ),90.20  ( OK ),79.00  ( OK ),
Fri  Jun 27 16:45:00  CDT,61.04  ( OK ),90.87  ( OK ),79.42  ( OK ),
Fri  Jun 27 17:00:00  CDT,56.93  ( OK ),93.33  ( OK ),80.20  ( OK ),
Fri  Jun 27 17:15:00  CDT,53.12  ( OK ),96.22  ( OK ),81.30  ( OK ),
Fri  Jun 27 17:30:00  CDT,52.21  ( OK ),97.22  ( OK ),81.80  ( OK ),
Fri  Jun 27 17:45:00  CDT,53.62  ( OK ),94.90  ( OK ),80.40  ( OK ),
Fri  Jun 27 18:00:00  CDT,55.83  ( OK ),91.75  ( OK ),78.43  ( OK ),
Fri  Jun 27 18:15:00  CDT,57.54  ( OK ),91.62  ( OK ),78.94  ( OK ),
Fri  Jun 27 18:30:00  CDT,58.74  ( OK ),90.76  ( OK ),78.60  ( OK ),
Fri  Jun 27 18:45:00  CDT,60.84  ( OK ),89.56  ( OK ),78.20  ( OK ),
Fri  Jun 27 19:00:00  CDT,62.54  ( OK ),88.44  ( OK ),77.79  ( OK ),
Fri  Jun 27 19:15:00  CDT,65.24  ( OK ),87.60  ( OK ),77.93  ( OK ),
Fri  Jun 27 19:30:00  CDT,71.22  ( OK ),86.39  ( OK ),78.60  ( OK ),
Fri  Jun 27 19:45:00  CDT,69.52  ( OK ),85.64  ( OK ),77.44  ( OK ),
Fri  Jun 27 20:00:00  CDT,69.52  ( OK ),85.35  ( OK ),77.20  ( OK ),
Fri  Jun 27 20:15:00  CDT,70.13  ( OK ),85.12  ( OK ),77.20  ( OK ),
Fri  Jun 27 20:30:00  CDT,70.83  ( OK ),84.70  ( OK ),77.00  ( OK ),
Fri  Jun 27 20:45:00  CDT,72.53  ( OK ),84.03  ( OK ),76.86  ( OK ),
Fri  Jun 27 21:00:00  CDT,74.21  ( OK ),83.24  ( OK ),76.60  ( OK ),
Fri  Jun 27 21:15:00  CDT,75.21  ( OK ),82.61  ( OK ),76.30  ( OK ),
Fri  Jun 27 21:30:00  CDT,74.91  ( OK ),82.30  ( OK ),75.90  ( OK ),
Fri  Jun 27 21:45:00  CDT,75.31  ( OK ),82.16  ( OK ),75.90  ( OK ),
Fri  Jun 27 22:00:00  CDT,75.60  ( OK ),81.84  ( OK ),75.70  ( OK ),
Fri  Jun 27 22:15:00  CDT,76.20  ( OK ),81.50  ( OK ),75.50  ( OK ),
Fri  Jun 27 22:30:00  CDT,76.60  ( OK ),81.28  ( OK ),75.40  ( OK ),
Fri  Jun 27 22:45:00  CDT,77.00  ( OK ),80.99  ( OK ),75.20  ( OK ),
Fri  Jun 27 23:00:00  CDT,77.59  ( OK ),80.63  ( OK ),75.10  ( OK ),
Fri  Jun 27 23:15:00  CDT,78.07  ( OK ),80.36  ( OK ),74.92  ( OK ),
Fri  Jun 27 23:30:00  CDT,78.67  ( OK ),80.09  ( OK ),74.80  ( OK ),
Fri  Jun 27 23:45:00  CDT,79.43  ( OK ),79.84  ( OK ),74.80  ( OK ),
Sat  Jun 28 00:00:00  CDT,80.12  ( OK ),79.59  ( OK ),74.70  ( OK ),
Sat  Jun 28 00:15:00  CDT,80.57  ( OK ),79.32  ( OK ),74.60  ( OK ),
Sat  Jun 28 00:30:00  CDT,81.05  ( OK ),79.12  ( OK ),74.60  ( OK ),
Sat  Jun 28 00:45:00  CDT,81.38  ( OK ),78.96  ( OK ),74.50  ( OK ),
Sat  Jun 28 01:00:00  CDT,81.56  ( OK ),78.88  ( OK ),74.40  ( OK ),
Sat  Jun 28 01:15:00  CDT,81.93  ( OK ),78.59  ( OK ),74.22  ( OK ),
Sat  Jun 28 01:30:00  CDT,82.01  ( OK ),78.40  ( OK ),74.10  ( OK ),
Sat  Jun 28 01:45:00  CDT,82.34  ( OK ),78.04  ( OK ),73.87  ( OK ),
Sat  Jun 28 02:00:00  CDT,82.88  ( OK ),77.86  ( OK ),73.80  ( OK ),
Sat  Jun 28 02:15:00  CDT,82.88  ( OK ),77.70  ( OK ),73.70  ( OK ),
Sat  Jun 28 02:30:00  CDT,82.89  ( OK ),77.45  ( OK ),73.40  ( OK ),
Sat  Jun 28 02:45:00  CDT,83.12  ( OK ),77.15  ( OK ),73.20  ( OK ),
Sat  Jun 28 03:00:00  CDT,83.33  ( OK ),76.92  ( OK ),73.05  ( OK ),
Sat  Jun 28 03:15:00  CDT,83.68  ( OK ),76.63  ( OK ),72.85  ( OK ),
Sat  Jun 28 03:30:00  CDT,83.81  ( OK ),76.25  ( OK ),72.50  ( OK ),
Sat  Jun 28 03:45:00  CDT,84.08  ( OK ),75.85  ( OK ),72.20  ( OK ),
Sat  Jun 28 04:00:00  CDT,84.24  ( OK ),75.80  ( OK ),72.20  ( OK ),
Sat  Jun 28 04:15:00  CDT,84.18  ( OK ),75.75  ( OK ),72.10  ( OK ),
Sat  Jun 28 04:30:00  CDT,84.07  ( OK ),75.69  ( OK ),72.00  ( OK ),
Sat  Jun 28 04:45:00  CDT,84.24  ( OK ),75.65  ( OK ),72.01  ( OK ),
Sat  Jun 28 05:00:00  CDT,84.23  ( OK ),75.60  ( OK ),71.96  ( OK ),
Sat  Jun 28 05:15:00  CDT,84.50  ( OK ),75.46  ( OK ),71.90  ( OK ),
Sat  Jun 28 05:30:00  CDT,84.69  ( OK ),75.43  ( OK ),71.94  ( OK ),
Sat  Jun 28 05:45:00  CDT,84.90  ( OK ),75.51  ( OK ),72.10  ( OK ),
Sat  Jun 28 06:00:00  CDT,84.90  ( OK ),75.69  ( OK ),72.20  ( OK ),
Sat  Jun 28 06:15:00  CDT,84.90  ( OK ),75.93  ( OK ),72.50  ( OK ),
Sat  Jun 28 06:30:00  CDT,84.90  ( OK ),76.11  ( OK ),72.68  ( OK ),
Sat  Jun 28 06:45:00  CDT,84.98  ( OK ),76.23  ( OK ),72.80  ( OK ),
Sat  Jun 28 07:00:00  CDT,84.98  ( OK ),76.74  ( OK ),73.30  ( OK ),
Sat  Jun 28 07:15:00  CDT,84.68  ( OK ),77.27  ( OK ),73.70  ( OK ),
Sat  Jun 28 07:30:00  CDT,84.11  ( OK ),77.60  ( OK ),73.90  ( OK ),
Sat  Jun 28 07:45:00  CDT,83.74  ( OK ),78.07  ( OK ),74.20  ( OK ),
Sat  Jun 28 08:00:00  CDT,83.55  ( OK ),78.33  ( OK ),74.40  ( OK ),
Sat  Jun 28 08:15:00  CDT,83.60  ( OK ),78.28  ( OK ),74.40  ( OK ),
Sat  Jun 28 08:30:00  CDT,83.60  ( OK ),78.32  ( OK ),74.44  ( OK ),
Sat  Jun 28 08:45:00  CDT,82.88  ( OK ),80.45  ( OK ),76.30  ( OK ),
Sat  Jun 28 09:00:00  CDT,80.16  ( OK ),83.01  ( OK ),78.00  ( OK ),
Sat  Jun 28 09:15:00  CDT,78.84  ( OK ),83.45  ( OK ),78.05  ( OK ),
Sat  Jun 28 09:30:00  CDT,78.86  ( OK ),83.58  ( OK ),78.18  ( OK ),
Sat  Jun 28 09:45:00  CDT,79.13  ( OK ),83.64  ( OK ),78.30  ( OK ),
Sat  Jun 28 10:00:00  CDT,79.56  ( OK ),83.11  ( OK ),77.94  ( OK ),
Sat  Jun 28 10:15:00  CDT,79.94  ( OK ),82.91  ( OK ),77.90  ( OK ),
Sat  Jun 28 10:30:00  CDT,79.94  ( OK ),83.30  ( OK ),78.21  ( OK ),
Sat  Jun 28 10:45:00  CDT,79.96  ( OK ),83.72  ( OK ),78.60  ( OK ),
Sat  Jun 28 11:00:00  CDT,78.64  ( OK ),84.68  ( OK ),79.10  ( OK ),
Sat  Jun 28 11:15:00  CDT,77.84  ( OK ),85.03  ( OK ),79.30  ( OK ),
Sat  Jun 28 11:30:00  CDT,76.56  ( OK ),85.72  ( OK ),79.60  ( OK ),
Sat  Jun 28 11:45:00  CDT,75.49  ( OK ),86.54  ( OK ),80.00  ( OK ),
Sat  Jun 28 12:00:00  CDT,73.99  ( OK ),87.01  ( OK ),80.00  ( OK ),
Sat  Jun 28 12:15:00  CDT,74.18  ( OK ),86.79  ( OK ),79.80  ( OK ),
Sat  Jun 28 12:30:00  CDT,71.11  ( OK ),87.43  ( OK ),79.57  ( OK ),
Sat  Jun 28 12:45:00  CDT,71.19  ( OK ),87.86  ( OK ),79.97  ( OK ),
Sat  Jun 28 13:00:00  CDT,70.70  ( OK ),87.77  ( OK ),79.69  ( OK ),
Sat  Jun 28 13:15:00  CDT,72.99  ( OK ),86.28  ( OK ),79.00  ( OK ),
Sat  Jun 28 13:30:00  CDT,73.72  ( OK ),86.04  ( OK ),79.00  ( OK ),
Sat  Jun 28 13:45:00  CDT,73.49  ( OK ),87.51  ( OK ),80.34  ( OK ),
Sat  Jun 28 14:00:00  CDT,72.79  ( OK ),88.54  ( OK ),81.10  ( OK ),
Sat  Jun 28 14:15:00  CDT,70.52  ( OK ),88.85  ( OK ),80.68  ( OK ),
Sat  Jun 28 14:30:00  CDT,70.00  ( OK ),88.99  ( OK ),80.60  ( OK ),
Sat  Jun 28 14:45:00  CDT,69.30  ( OK ),89.25  ( OK ),80.65  ( OK ),
Sat  Jun 28 15:00:00  CDT,68.30  ( OK ),89.86  ( OK ),80.90  ( OK ),
Sat  Jun 28 15:15:00  CDT,66.51  ( OK ),90.11  ( OK ),80.59  ( OK ),
Sat  Jun 28 15:30:00  CDT,66.51  ( OK ),90.04  ( OK ),80.50  ( OK ),
Sat  Jun 28 15:45:00  CDT,67.21  ( OK ),90.08  ( OK ),80.70  ( OK ),
Sat  Jun 28 16:00:00  CDT,68.60  ( OK ),89.38  ( OK ),80.50  ( OK ),
Sat  Jun 28 16:15:00  CDT,65.91  ( OK ),89.11  ( OK ),79.50  ( OK ),
Sat  Jun 28 16:30:00  CDT,67.11  ( OK ),88.90  ( OK ),79.70  ( OK ),
Sat  Jun 28 16:45:00  CDT,67.64  ( OK ),89.11  ( OK ),80.00  ( OK ),
Sat  Jun 28 17:00:00  CDT,62.80  ( OK ),91.97  ( OK ),81.00  ( OK ),
Sat  Jun 28 17:15:00  CDT,60.42  ( OK ),93.14  ( OK ),81.22  ( OK ),
Sat  Jun 28 17:30:00  CDT,57.36  ( OK ),96.21  ( OK ),82.86  ( OK ),
Sat  Jun 28 17:45:00  CDT,61.72  ( OK ),93.74  ( OK ),82.20  ( OK ),
Sat  Jun 28 18:00:00  CDT,64.22  ( OK ),92.26  ( OK ),81.70  ( OK ),
Sat  Jun 28 18:15:00  CDT,67.31  ( OK ),90.14  ( OK ),80.81  ( OK ),
Sat  Jun 28 18:30:00  CDT,69.91  ( OK ),88.03  ( OK ),79.70  ( OK ),
Sat  Jun 28 18:45:00  CDT,75.87  ( OK ),86.21  ( OK ),79.80  ( OK ),
Sat  Jun 28 19:00:00  CDT,78.44  ( OK ),84.45  ( OK ),78.90  ( OK ),
Sat  Jun 28 19:15:00  CDT,80.08  ( OK ),83.41  ( OK ),78.40  ( OK ),
Sat  Jun 28 19:30:00  CDT,79.56  ( OK ),82.67  ( OK ),77.50  ( OK ),
Sat  Jun 28 19:45:00  CDT,79.94  ( OK ),81.70  ( OK ),76.68  ( OK ),
Sat  Jun 28 20:00:00  CDT,80.49  ( OK ),80.97  ( OK ),76.11  ( OK ),
Sat  Jun 28 20:15:00  CDT,80.97  ( OK ),80.57  ( OK ),75.90  ( OK ),
Sat  Jun 28 20:30:00  CDT,81.73  ( OK ),80.05  ( OK ),75.60  ( OK ),
Sat  Jun 28 20:45:00  CDT,82.24  ( OK ),79.60  ( OK ),75.30  ( OK ),
Sat  Jun 28 21:00:00  CDT,82.45  ( OK ),79.38  ( OK ),75.10  ( OK ),
Sat  Jun 28 21:15:00  CDT,82.89  ( OK ),79.22  ( OK ),75.10  ( OK ),
Sat  Jun 28 21:30:00  CDT,83.23  ( OK ),78.98  ( OK ),74.92  ( OK ),
Sat  Jun 28 21:45:00  CDT,83.55  ( OK ),78.98  ( OK ),75.00  ( OK ),
Sat  Jun 28 22:00:00  CDT,83.61  ( OK ),79.18  ( OK ),75.20  ( OK ),
Sat  Jun 28 22:15:00  CDT,83.69  ( OK ),79.36  ( OK ),75.40  ( OK ),
Sat  Jun 28 22:30:00  CDT,83.75  ( OK ),79.48  ( OK ),75.55  ( OK ),
Sat  Jun 28 22:45:00  CDT,83.92  ( OK ),79.46  ( OK ),75.60  ( OK ),
Sat  Jun 28 23:00:00  CDT,84.11  ( OK ),79.40  ( OK ),75.60  ( OK ),
Sat  Jun 28 23:15:00  CDT,84.18  ( OK ),79.38  ( OK ),75.59  ( OK ),
Sat  Jun 28 23:30:00  CDT,84.45  ( OK ),79.29  ( OK ),75.50  ( OK ),
Sat  Jun 28 23:45:00  CDT,84.61  ( OK ),79.17  ( OK ),75.50  ( OK ),
Sun  Jun 29 00:00:00  CDT,84.58  ( OK ),79.05  ( OK ),75.40  ( OK ),
Sun  Jun 29 00:15:00  CDT,84.69  ( OK ),78.89  ( OK ),75.20  ( OK ),
Sun  Jun 29 00:30:00  CDT,84.86  ( OK ),78.71  ( OK ),75.11  ( OK ),
Sun  Jun 29 00:45:00  CDT,84.95  ( OK ),78.52  ( OK ),75.00  ( OK ),
Sun  Jun 29 01:00:00  CDT,84.99  ( OK ),78.39  ( OK ),74.80  ( OK ),
Sun  Jun 29 01:15:00  CDT,85.04  ( OK ),78.26  ( OK ),74.70  ( OK ),
Sun  Jun 29 01:30:00  CDT,85.28  ( OK ),78.15  ( OK ),74.70  ( OK ),
